,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
12815,S. Gartenmann,22,185,83,Denmark,63,Right,3,2,Medium/High,RCB,60.0,33.0,54.0,53.0,64.0,72.0,"Inflexible, Injury Prone, Dives Into Tackles (CPU AI Only)",66,22,61,54,27,50,30,28,57,57,53,66,48,61,57,54,77,69,77,32,63,57,53,54,37,66,69,64,66,49+2,49+2,49+2,51+2,50+2,50+2,50+2,51+2,51+2,51+2,51+2,55+2,55+2,55+2,55+2,55+2,61+2,60+2,60+2,60+2,61+2,62+2,64+2,64+2,64+2,62+2
12837,G. Williams,26,176,70,England,63,Right,3,2,Medium/High,RCB,72.0,26.0,56.0,62.0,60.0,69.0,"Inflexible, Dives Into Tackles (CPU AI Only)",61,25,60,61,22,61,39,34,61,58,75,69,82,54,70,24,93,73,70,29,55,51,37,46,29,55,61,64,64,46+2,46+2,46+2,54+2,49+2,49+2,49+2,54+2,53+2,53+2,53+2,57+2,55+2,55+2,55+2,57+2,61+2,59+2,59+2,59+2,61+2,61+2,61+2,61+2,61+2,61+2
12841,M. Marcjanik,24,186,79,Poland,63,Right,3,2,Medium/Medium,RCB,57.0,42.0,46.0,53.0,63.0,66.0,Diver,40,40,63,55,39,54,41,35,46,53,54,60,47,54,51,61,74,61,71,31,60,61,34,39,45,54,61,65,63,50+2,50+2,50+2,47+2,48+2,48+2,48+2,47+2,47+2,47+2,47+2,49+2,49+2,49+2,49+2,49+2,56+2,57+2,57+2,57+2,56+2,57+2,62+2,62+2,62+2,57+2
12847,L. Fontaine,33,188,83,England,63,Left,2,2,Medium/Medium,LCB,60.0,29.0,50.0,54.0,61.0,70.0,,43,33,65,54,24,51,40,32,52,52,63,58,67,60,56,28,72,78,68,20,62,62,41,56,20,61,60,60,62,46+2,46+2,46+2,49+2,48+2,48+2,48+2,49+2,50+2,50+2,50+2,52+2,53+2,53+2,53+2,52+2,58+2,59+2,59+2,59+2,58+2,59+2,61+2,61+2,61+2,59+2
12849,A. Al Shammari,25,188,72,Saudi Arabia,63,Left,3,2,Low/Medium,LCB,55.0,38.0,48.0,52.0,63.0,67.0,,52,33,61,54,34,49,40,38,43,53,51,58,62,59,54,48,67,65,70,41,61,62,36,40,33,51,60,66,63,48+2,48+2,48+2,48+2,47+2,47+2,47+2,48+2,47+2,47+2,47+2,49+2,50+2,50+2,50+2,49+2,58+2,57+2,57+2,57+2,58+2,59+2,62+2,62+2,62+2,59+2
12850,A. Iacovitti,21,185,68,Scotland,63,Left,3,2,Medium/Medium,LCB,69.0,34.0,49.0,52.0,60.0,73.0,,48,34,65,57,24,46,40,30,53,52,67,70,68,51,73,38,75,69,80,31,59,57,40,40,39,58,58,62,60,48+2,48+2,48+2,49+2,47+2,47+2,47+2,49+2,48+2,48+2,48+2,51+2,50+2,50+2,50+2,51+2,57+2,57+2,57+2,57+2,57+2,59+2,61+2,61+2,61+2,59+2
12851,R. Lamie,26,188,85,Scotland,63,Left,3,2,Medium/Medium,LCB,63.0,29.0,49.0,60.0,63.0,75.0,,58,22,60,58,27,57,36,27,46,61,64,63,63,63,65,42,67,65,84,24,68,60,30,35,55,50,65,65,62,47+2,47+2,47+2,50+2,47+2,47+2,47+2,50+2,48+2,48+2,48+2,53+2,51+2,51+2,51+2,53+2,61+2,60+2,60+2,60+2,61+2,62+2,65+2,65+2,65+2,62+2
12853,L. Cardoza,34,188,86,Colombia,63,Left,3,2,Low/Medium,LCB,58.0,31.0,48.0,50.0,61.0,68.0,,58,36,57,51,25,44,31,34,46,58,66,52,52,71,34,21,62,53,85,26,45,70,43,41,36,51,55,61,65,47+2,47+2,47+2,50+2,47+2,47+2,47+2,50+2,48+2,48+2,48+2,51+2,50+2,50+2,50+2,51+2,59+2,58+2,58+2,58+2,59+2,60+2,62+2,62+2,62+2,60+2
12860,A. Gogi?,25,185,83,Cyprus,63,Right,3,2,Low/High,RCB,38.0,45.0,47.0,51.0,61.0,77.0,,41,35,60,54,36,49,47,39,53,53,38,38,61,50,49,68,64,69,82,48,80,57,42,38,51,50,61,63,60,49+2,49+2,49+2,45+2,46+2,46+2,46+2,45+2,47+2,47+2,47+2,46+2,51+2,51+2,51+2,46+2,53+2,58+2,58+2,58+2,53+2,54+2,62+2,62+2,62+2,54+2
12862,N. Al Subhi,29,180,74,Saudi Arabia,63,Left,3,2,Medium/High,LCB,57.0,42.0,42.0,48.0,61.0,75.0,,54,23,65,46,22,47,66,40,22,45,55,59,54,57,50,70,80,76,76,63,71,62,41,33,39,49,58,60,62,48+2,48+2,48+2,46+2,46+2,46+2,46+2,46+2,43+2,43+2,43+2,46+2,45+2,45+2,45+2,46+2,57+2,53+2,53+2,53+2,57+2,58+2,62+2,62+2,62+2,58+2
12866,I. Djuric,30,181,77,Switzerland,63,Right,2,2,Medium/Medium,LCB,65.0,39.0,50.0,49.0,63.0,65.0,,49,33,67,50,33,42,44,35,63,48,62,68,65,67,66,58,55,65,69,41,57,55,21,46,42,55,65,64,61,47+2,47+2,47+2,47+2,46+2,46+2,46+2,47+2,47+2,47+2,47+2,49+2,51+2,51+2,51+2,49+2,57+2,58+2,58+2,58+2,57+2,59+2,61+2,61+2,61+2,59+2
12875,L. Osaki,27,187,82,Japan,63,Right,2,2,Medium/Medium,CB,58.0,37.0,54.0,40.0,60.0,72.0,,48,28,64,67,43,38,36,30,62,41,51,64,36,61,43,49,70,61,81,41,62,55,40,42,36,52,61,61,60,47+2,47+2,47+2,45+2,45+2,45+2,45+2,45+2,47+2,47+2,47+2,48+2,52+2,52+2,52+2,48+2,56+2,59+2,59+2,59+2,56+2,57+2,62+2,62+2,62+2,57+2
12882,A. Jones,21,182,70,England,63,Right,3,2,Medium/Medium,LCB,60.0,29.0,48.0,52.0,62.0,66.0,,35,21,61,59,35,48,36,34,55,59,54,64,48,56,62,48,67,61,72,22,56,61,26,44,44,57,62,62,60,45+2,45+2,45+2,45+2,45+2,45+2,45+2,45+2,47+2,47+2,47+2,48+2,51+2,51+2,51+2,48+2,56+2,59+2,59+2,59+2,56+2,57+2,61+2,61+2,61+2,57+2
12883,Y. Hashiuchi,31,175,72,Japan,63,Right,2,2,Medium/High,LCB,55.0,35.0,48.0,50.0,62.0,62.0,,41,27,55,63,24,45,30,23,54,51,56,55,51,63,72,56,71,55,66,38,58,61,24,35,26,52,60,67,62,45+2,45+2,45+2,45+2,45+2,45+2,45+2,45+2,46+2,46+2,46+2,47+2,50+2,50+2,50+2,47+2,56+2,59+2,59+2,59+2,56+2,58+2,61+2,61+2,61+2,58+2
12888,S. Monaco,26,192,83,Italy,63,Right,2,2,Low/High,RCB,51.0,39.0,44.0,50.0,63.0,65.0,,37,34,63,50,46,47,46,42,48,53,50,51,45,55,57,50,66,59,70,39,62,61,30,35,40,59,60,67,65,46+2,46+2,46+2,44+2,44+2,44+2,44+2,44+2,44+2,44+2,44+2,45+2,48+2,48+2,48+2,45+2,54+2,57+2,57+2,57+2,54+2,56+2,62+2,62+2,62+2,56+2
12889,F. Helstrup,26,188,82,Denmark,63,Left,2,2,Medium/High,RCB,66.0,28.0,45.0,51.0,60.0,73.0,,43,23,63,56,33,48,42,25,57,53,65,66,57,63,54,38,61,72,75,26,70,60,29,25,41,59,58,62,61,45+2,45+2,45+2,46+2,44+2,44+2,44+2,46+2,45+2,45+2,45+2,49+2,49+2,49+2,49+2,49+2,58+2,59+2,59+2,59+2,58+2,59+2,62+2,62+2,62+2,59+2
12894,Tang Jiashu,28,184,79,China PR,63,Right,2,2,Medium/High,LCB,68.0,34.0,47.0,48.0,63.0,67.0,Diver,43,29,55,56,26,46,39,32,46,46,67,68,59,49,59,47,58,65,69,31,66,55,31,41,40,52,64,68,67,44+2,44+2,44+2,46+2,44+2,44+2,44+2,46+2,45+2,45+2,45+2,48+2,48+2,48+2,48+2,48+2,57+2,57+2,57+2,57+2,57+2,59+2,61+2,61+2,61+2,59+2
12897,M. Nani,21,189,85,Argentina,63,Left,2,2,Low/Medium,LCB,60.0,31.0,41.0,49.0,62.0,69.0,,34,28,67,56,34,48,28,26,41,47,52,66,51,58,64,47,66,68,76,21,55,64,29,29,41,56,57,63,64,46+2,46+2,46+2,43+2,43+2,43+2,43+2,43+2,43+2,43+2,43+2,46+2,46+2,46+2,46+2,46+2,56+2,56+2,56+2,56+2,56+2,58+2,62+2,62+2,62+2,58+2
12898,M. Rigione,28,185,82,Italy,63,Right,2,2,Medium/Medium,RCB,42.0,42.0,42.0,46.0,61.0,70.0,Long Passer (CPU AI Only),33,38,64,50,32,38,32,50,41,55,54,33,49,52,64,61,70,65,74,37,65,66,25,37,43,60,54,63,63,46+2,46+2,46+2,41+2,43+2,43+2,43+2,41+2,43+2,43+2,43+2,43+2,47+2,47+2,47+2,43+2,53+2,56+2,56+2,56+2,53+2,55+2,61+2,61+2,61+2,55+2
12899,A. Al Habib,26,187,84,Saudi Arabia,63,Left,2,2,Low/Medium,LCB,61.0,31.0,36.0,50.0,62.0,69.0,,32,33,63,41,25,49,32,28,29,46,55,66,57,56,62,28,72,61,76,25,59,61,39,37,38,44,60,65,64,45+2,45+2,45+2,44+2,43+2,43+2,43+2,44+2,43+2,43+2,43+2,44+2,43+2,43+2,43+2,44+2,54+2,53+2,53+2,53+2,54+2,56+2,61+2,61+2,61+2,56+2
12906,M. Leca,27,191,83,Romania,63,Right,2,2,Medium/High,LCB,44.0,38.0,42.0,41.0,60.0,74.0,,25,45,64,60,21,31,26,22,53,55,42,46,43,47,51,52,70,64,82,15,65,59,32,29,35,57,58,61,63,47+2,47+2,47+2,40+2,42+2,42+2,42+2,40+2,42+2,42+2,42+2,43+2,47+2,47+2,47+2,43+2,52+2,57+2,57+2,57+2,52+2,54+2,62+2,62+2,62+2,54+2
12907,L. Sætra,27,195,90,Norway,63,Right,3,2,Low/Medium,LCB,38.0,37.0,45.0,38.0,60.0,75.0,Leadership,39,33,66,52,23,32,29,18,49,48,39,38,31,58,29,57,31,63,87,30,69,62,35,46,27,60,55,63,60,46+2,46+2,46+2,40+2,42+2,42+2,42+2,40+2,42+2,42+2,42+2,43+2,48+2,48+2,48+2,43+2,52+2,57+2,57+2,57+2,52+2,54+2,61+2,61+2,61+2,54+2
12909,C. Morris,29,191,83,Northern Ireland,63,Right,2,2,Medium/High,RCB,75.0,30.0,40.0,48.0,60.0,72.0,Power Free-Kick,33,26,65,54,24,46,22,22,55,50,74,76,54,54,33,43,80,68,77,31,60,54,19,21,32,56,60,63,62,45+2,45+2,45+2,44+2,42+2,42+2,42+2,44+2,42+2,42+2,42+2,46+2,46+2,46+2,46+2,46+2,56+2,56+2,56+2,56+2,56+2,58+2,62+2,62+2,62+2,58+2
12915,C. Raglan,26,185,75,England,63,Right,3,2,Low/Medium,RCB,67.0,32.0,40.0,42.0,58.0,77.0,,26,29,63,48,30,39,25,27,55,42,68,67,41,51,58,45,84,68,78,27,85,57,30,37,36,57,54,59,61,44+2,44+2,44+2,41+2,42+2,42+2,42+2,41+2,42+2,42+2,42+2,44+2,46+2,46+2,46+2,44+2,52+2,55+2,55+2,55+2,52+2,54+2,61+2,61+2,61+2,54+2
12923,L. Waterfall,28,188,84,England,63,Right,3,2,Medium/Medium,RCB,48.0,37.0,36.0,41.0,62.0,72.0,Long Passer (CPU AI Only),29,37,65,44,36,37,36,28,39,41,50,47,55,59,37,41,71,69,76,33,64,64,36,28,40,53,59,62,62,45+2,45+2,45+2,40+2,41+2,41+2,41+2,40+2,40+2,40+2,40+2,41+2,43+2,43+2,43+2,41+2,52+2,54+2,54+2,54+2,52+2,55+2,61+2,61+2,61+2,55+2
12927,D. Cleary,23,182,74,Republic of Ireland,63,Right,3,2,Low/High,RCB,58.0,30.0,39.0,44.0,62.0,68.0,,28,24,59,54,32,38,34,31,38,50,52,63,40,58,53,44,64,60,71,27,70,63,25,27,50,48,62,63,61,43+2,43+2,43+2,40+2,41+2,41+2,41+2,40+2,40+2,40+2,40+2,42+2,44+2,44+2,44+2,42+2,54+2,56+2,56+2,56+2,54+2,56+2,62+2,62+2,62+2,56+2
12931,M. Lacroix,19,190,88,France,63,Right,2,2,Medium/Medium,RCB,69.0,29.0,38.0,40.0,61.0,72.0,,24,22,62,49,28,34,32,26,41,49,65,72,33,48,42,46,77,59,83,27,57,59,26,37,38,56,64,59,60,43+2,43+2,43+2,39+2,41+2,41+2,41+2,39+2,40+2,40+2,40+2,42+2,44+2,44+2,44+2,42+2,52+2,54+2,54+2,54+2,52+2,55+2,61+2,61+2,61+2,55+2
12933,A. Kova?evi?,25,189,80,Bosnia Herzegovina,63,Right,4,2,Low/Medium,RCB,56.0,32.0,39.0,39.0,63.0,66.0,,29,31,60,49,23,33,21,32,42,45,58,54,40,59,47,35,71,60,74,28,53,57,34,36,53,57,63,66,66,43+2,43+2,43+2,40+2,41+2,41+2,41+2,40+2,41+2,41+2,41+2,42+2,45+2,45+2,45+2,42+2,53+2,55+2,55+2,55+2,53+2,56+2,61+2,61+2,61+2,56+2
12935,F. Báez,27,183,74,Paraguay,63,Right,3,2,Low/High,RCB,56.0,28.0,39.0,43.0,63.0,62.0,,29,25,64,53,23,30,26,21,33,56,58,55,52,55,62,38,80,52,67,22,58,64,30,39,40,57,59,65,63,42+2,42+2,42+2,41+2,41+2,41+2,41+2,41+2,42+2,42+2,42+2,42+2,45+2,45+2,45+2,42+2,53+2,55+2,55+2,55+2,53+2,56+2,62+2,62+2,62+2,56+2
12936,Li Jianbin,30,185,77,China PR,63,Right,4,2,Low/High,LCB,71.0,22.0,41.0,42.0,59.0,77.0,"Power Free-Kick, Injury Prone",37,19,56,50,21,33,35,30,42,42,74,69,69,65,63,21,77,80,74,23,81,60,44,31,28,43,56,62,63,42+2,42+2,42+2,43+2,41+2,41+2,41+2,43+2,42+2,42+2,42+2,46+2,46+2,46+2,46+2,46+2,57+2,57+2,57+2,57+2,57+2,59+2,62+2,62+2,62+2,59+2
12942,Kike Hermoso,19,190,76,Spain,63,Right,2,2,Low/High,LCB,58.0,29.0,36.0,41.0,64.0,62.0,,29,21,62,40,33,33,35,33,35,52,67,51,40,51,46,42,80,50,69,30,53,60,33,37,46,48,66,66,64,42+2,42+2,42+2,39+2,40+2,40+2,40+2,39+2,39+2,39+2,39+2,41+2,42+2,42+2,42+2,41+2,51+2,53+2,53+2,53+2,51+2,55+2,61+2,61+2,61+2,55+2
12944,D. Bettella,19,185,78,Italy,63,Right,3,2,Medium/Medium,RCB,51.0,25.0,38.0,47.0,64.0,58.0,,28,18,64,50,21,43,29,24,41,50,52,51,51,60,57,44,74,40,66,20,57,65,26,32,40,56,63,64,62,41+2,41+2,41+2,40+2,40+2,40+2,40+2,40+2,41+2,41+2,41+2,41+2,44+2,44+2,44+2,41+2,52+2,55+2,55+2,55+2,52+2,54+2,62+2,62+2,62+2,54+2
12945,A. Odabas,25,187,78,Germany,63,Left,3,2,Medium/Medium,LCB,70.0,24.0,42.0,40.0,61.0,67.0,,21,20,56,67,24,25,30,35,33,53,69,70,56,55,58,31,84,52,75,22,60,58,25,31,40,55,64,62,58,41+2,41+2,41+2,40+2,40+2,40+2,40+2,40+2,42+2,42+2,42+2,42+2,45+2,45+2,45+2,42+2,53+2,56+2,56+2,56+2,53+2,56+2,62+2,62+2,62+2,56+2
12947,D. Pines,21,196,88,United States,63,Right,3,2,Low/Medium,RCB,72.0,22.0,37.0,44.0,60.0,74.0,,21,19,66,49,22,37,26,22,44,46,67,76,60,53,52,29,68,66,81,20,69,54,26,32,33,44,58,63,58,41+2,41+2,41+2,40+2,40+2,40+2,40+2,40+2,40+2,40+2,40+2,42+2,44+2,44+2,44+2,42+2,52+2,54+2,54+2,54+2,52+2,55+2,61+2,61+2,61+2,55+2
12959,W. Nightingale,23,185,84,England,63,Right,2,2,Medium/High,CB,67.0,25.0,34.0,43.0,64.0,66.0,"Power Free-Kick, Injury Prone, Avoids Using Weaker Foot, Giant Throw-in",24,19,59,44,26,31,24,29,37,52,66,68,57,50,64,39,82,65,73,23,46,54,30,28,31,44,65,70,66,41+2,41+2,41+2,39+2,39+2,39+2,39+2,39+2,39+2,39+2,39+2,41+2,42+2,42+2,42+2,41+2,53+2,53+2,53+2,53+2,53+2,57+2,61+2,61+2,61+2,57+2
12960,C. Piergianni,27,184,78,England,63,Left,3,2,Medium/Medium,LCB,47.0,26.0,39.0,45.0,61.0,75.0,Leadership,29,23,66,45,25,41,31,27,47,43,51,43,56,57,53,34,73,70,80,22,68,58,33,38,36,52,60,62,61,41+2,41+2,41+2,39+2,39+2,39+2,39+2,39+2,40+2,40+2,40+2,42+2,45+2,45+2,45+2,42+2,52+2,55+2,55+2,55+2,52+2,54+2,61+2,61+2,61+2,54+2
12961,L. Legge,34,193,80,England,63,Right,3,2,Medium/Medium,RCB,43.0,26.0,39.0,39.0,60.0,79.0,"Inflexible, Leadership",28,27,60,41,15,31,31,25,46,43,51,36,40,59,67,31,84,68,84,20,78,55,36,49,27,60,65,59,60,40+2,40+2,40+2,37+2,39+2,39+2,39+2,37+2,40+2,40+2,40+2,41+2,45+2,45+2,45+2,41+2,50+2,55+2,55+2,55+2,50+2,52+2,62+2,62+2,62+2,52+2
12966,M. Velásquez,31,181,79,Chile,63,Right,3,2,Low/High,RCB,38.0,29.0,43.0,39.0,63.0,70.0,Leadership,25,24,70,56,21,29,22,22,66,46,42,35,47,55,63,37,74,75,74,35,54,59,29,33,32,53,63,64,60,41+2,41+2,41+2,37+2,38+2,38+2,38+2,37+2,40+2,40+2,40+2,41+2,49+2,49+2,49+2,41+2,52+2,58+2,58+2,58+2,52+2,54+2,61+2,61+2,61+2,54+2
12967,M. Grösch,25,188,81,Germany,63,Right,4,2,Medium/Medium,RCB,58.0,23.0,39.0,36.0,63.0,73.0,,21,18,56,52,24,22,20,24,50,44,61,55,59,55,56,35,71,70,80,17,59,63,38,36,32,54,65,63,64,40+2,40+2,40+2,37+2,38+2,38+2,38+2,37+2,40+2,40+2,40+2,40+2,45+2,45+2,45+2,40+2,53+2,57+2,57+2,57+2,53+2,56+2,62+2,62+2,62+2,56+2
12969,H. Bariši?,28,194,86,Croatia,63,Right,2,2,Medium/Medium,LCB,49.0,23.0,41.0,41.0,62.0,70.0,,29,18,64,58,24,32,21,23,44,49,48,50,46,53,58,34,64,62,77,19,66,59,25,32,37,44,61,63,63,39+2,39+2,39+2,37+2,38+2,38+2,38+2,37+2,40+2,40+2,40+2,41+2,45+2,45+2,45+2,41+2,53+2,56+2,56+2,56+2,53+2,55+2,62+2,62+2,62+2,55+2
12972,M. Schultz,26,194,89,Germany,63,Right,2,2,Medium/Medium,RCB,50.0,26.0,32.0,39.0,62.0,72.0,,29,23,66,42,27,36,24,22,30,42,47,52,33,60,32,40,53,60,83,19,63,56,24,24,35,50,63,63,60,41+2,41+2,41+2,36+2,37+2,37+2,37+2,36+2,35+2,35+2,35+2,38+2,39+2,39+2,39+2,38+2,51+2,52+2,52+2,52+2,51+2,53+2,61+2,61+2,61+2,53+2
12978,D. Djulbic,36,194,90,Australia,63,Right,3,2,Medium/High,CB,30.0,40.0,35.0,32.0,60.0,79.0,Long Passer (CPU AI Only),21,39,66,41,28,25,21,42,44,40,30,30,32,52,31,59,60,55,90,29,84,56,26,35,39,58,57,64,61,43+2,43+2,43+2,33+2,36+2,36+2,36+2,33+2,35+2,35+2,35+2,34+2,41+2,41+2,41+2,34+2,46+2,53+2,53+2,53+2,46+2,49+2,62+2,62+2,62+2,49+2
12980,T. Davies,27,185,70,England,63,Right,2,2,Low/High,RCB,60.0,27.0,37.0,38.0,61.0,74.0,,32,21,66,49,30,30,28,28,46,38,58,62,59,44,61,43,72,72,72,24,84,59,28,18,28,44,59,64,61,40+2,40+2,40+2,36+2,36+2,36+2,36+2,36+2,36+2,36+2,36+2,39+2,41+2,41+2,41+2,39+2,52+2,54+2,54+2,54+2,52+2,55+2,62+2,62+2,62+2,55+2
12983,R. Minor,31,198,94,Denmark,63,Left,2,2,Medium/Medium,LCB,32.0,27.0,36.0,36.0,62.0,70.0,,24,25,66,48,27,31,21,24,39,40,33,31,35,68,31,32,46,54,85,23,60,54,26,31,39,45,65,64,59,40+2,40+2,40+2,34+2,36+2,36+2,36+2,34+2,36+2,36+2,36+2,36+2,42+2,42+2,42+2,36+2,48+2,54+2,54+2,54+2,48+2,51+2,61+2,61+2,61+2,51+2
12984,S. Bauer,26,183,77,Austria,63,Right,3,2,Medium/Medium,LCB,59.0,25.0,31.0,41.0,65.0,63.0,,26,20,59,37,31,35,27,27,29,37,63,56,64,61,64,41,70,60,63,18,63,59,24,30,35,44,66,70,65,39+2,39+2,39+2,37+2,36+2,36+2,36+2,37+2,36+2,36+2,36+2,38+2,39+2,39+2,39+2,38+2,52+2,52+2,52+2,52+2,52+2,55+2,61+2,61+2,61+2,55+2
12989,Jeong Tae Wook,22,194,92,Korea Republic,63,Right,3,2,Low/Medium,RCB,54.0,24.0,34.0,30.0,61.0,73.0,,23,22,59,42,22,26,28,22,36,31,41,65,36,51,37,33,71,43,91,18,65,59,22,32,31,46,62,63,62,37+2,37+2,37+2,32+2,33+2,33+2,33+2,32+2,33+2,33+2,33+2,34+2,37+2,37+2,37+2,34+2,47+2,51+2,51+2,51+2,47+2,51+2,62+2,62+2,62+2,51+2
12990,S. Takahashi,27,180,70,Japan,63,Right,3,2,Medium/Medium,RCB,65.0,26.0,29.0,31.0,65.0,67.0,,23,23,56,32,26,25,29,26,25,25,64,66,52,54,64,38,76,59,69,22,68,61,22,33,31,58,65,69,68,37+2,37+2,37+2,33+2,33+2,33+2,33+2,33+2,32+2,32+2,32+2,34+2,35+2,35+2,35+2,34+2,50+2,50+2,50+2,50+2,50+2,54+2,61+2,61+2,61+2,54+2
12991,N. Canavan,28,191,76,Republic of Ireland,63,Left,2,2,Medium/Medium,CB,51.0,16.0,28.0,35.0,64.0,70.0,,15,15,67,36,12,27,15,14,29,34,49,52,59,61,40,21,80,61,81,12,50,64,30,33,15,45,63,64,62,36+2,36+2,36+2,32+2,33+2,33+2,33+2,32+2,34+2,34+2,34+2,34+2,38+2,38+2,38+2,34+2,49+2,51+2,51+2,51+2,49+2,53+2,62+2,62+2,62+2,53+2
12992,R. Patriche,33,181,75,Romania,63,Right,2,2,Medium/High,LCB,34.0,23.0,45.0,34.0,62.0,78.0,,27,20,64,62,20,28,23,25,59,37,33,34,39,43,58,31,77,77,82,19,67,65,22,31,34,35,61,61,59,36+2,36+2,36+2,32+2,33+2,33+2,33+2,32+2,36+2,36+2,36+2,37+2,46+2,46+2,46+2,37+2,51+2,58+2,58+2,58+2,51+2,53+2,62+2,62+2,62+2,53+2
13519,Liao Junjian,25,183,77,China PR,62,Right,3,2,Medium/Medium,RCB,60.0,50.0,57.0,59.0,62.0,69.0,,54,52,62,59,41,58,41,33,60,57,58,61,72,55,57,51,63,77,66,47,67,59,64,62,36,67,60,65,66,56+2,56+2,56+2,57+2,57+2,57+2,57+2,57+2,58+2,58+2,58+2,59+2,59+2,59+2,59+2,59+2,61+2,61+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,61+2
13584,V. Vevatne,24,183,73,Norway,62,Left,3,2,Medium/Medium,LCB,67.0,53.0,52.0,59.0,60.0,66.0,"Power Free-Kick, Avoids Using Weaker Foot",54,49,52,60,31,59,58,31,55,56,66,67,61,60,70,64,65,68,69,56,56,62,49,37,51,61,59,63,62,56+2,56+2,56+2,55+2,55+2,55+2,55+2,55+2,54+2,54+2,54+2,56+2,55+2,55+2,55+2,56+2,61+2,59+2,59+2,59+2,61+2,61+2,60+2,60+2,60+2,61+2
13585,Luo Xin,29,182,70,China PR,62,Left,3,2,Low/High,LCB,60.0,48.0,52.0,59.0,61.0,66.0,,42,53,61,57,44,59,33,35,54,55,57,63,75,54,64,42,71,68,66,43,63,58,60,60,40,55,59,64,61,55+2,55+2,55+2,55+2,55+2,55+2,55+2,55+2,57+2,57+2,57+2,56+2,57+2,57+2,57+2,56+2,57+2,59+2,59+2,59+2,57+2,58+2,61+2,61+2,61+2,58+2
13614,Park Ji Soo,25,184,70,Korea Republic,62,Right,3,2,Low/High,LCB,64.0,49.0,51.0,57.0,62.0,66.0,,35,48,65,55,27,57,22,28,60,56,60,67,62,52,50,54,46,70,69,58,57,54,38,68,38,45,62,66,63,53+2,53+2,53+2,53+2,54+2,54+2,54+2,53+2,56+2,56+2,56+2,54+2,57+2,57+2,57+2,54+2,57+2,59+2,59+2,59+2,57+2,58+2,60+2,60+2,60+2,58+2
13632,M. Solheim,31,178,76,Norway,62,Right,3,2,High/Medium,RCB,66.0,47.0,57.0,58.0,57.0,72.0,,61,42,57,58,53,56,54,46,62,58,62,69,61,57,66,56,81,82,69,53,63,56,39,51,43,58,56,59,60,53+2,53+2,53+2,54+2,53+2,53+2,53+2,54+2,54+2,54+2,54+2,57+2,57+2,57+2,57+2,57+2,61+2,59+2,59+2,59+2,61+2,61+2,60+2,60+2,60+2,61+2
13657,A. Danch,31,180,81,Poland,62,Right,3,2,Medium/Medium,LCB,49.0,47.0,50.0,57.0,59.0,68.0,,54,50,58,57,31,54,31,28,54,58,57,43,64,60,57,56,84,59,71,33,67,61,54,40,46,56,56,60,60,54+2,54+2,54+2,53+2,52+2,52+2,52+2,53+2,52+2,52+2,52+2,53+2,53+2,53+2,53+2,53+2,57+2,58+2,58+2,58+2,57+2,57+2,61+2,61+2,61+2,57+2
13658,A. Lajami,23,178,75,Saudi Arabia,62,Right,3,2,Medium/Medium,LCB,76.0,47.0,52.0,54.0,60.0,68.0,,47,48,61,60,47,51,32,35,57,47,76,76,78,56,73,56,68,75,69,38,59,58,48,46,34,48,58,64,57,54+2,54+2,54+2,53+2,52+2,52+2,52+2,53+2,53+2,53+2,53+2,55+2,54+2,54+2,54+2,55+2,59+2,58+2,58+2,58+2,59+2,60+2,60+2,60+2,60+2,60+2
13701,Zhang Chenglin,32,183,75,China PR,62,Right,4,2,Low/High,LCB,65.0,38.0,50.0,58.0,60.0,65.0,,58,39,63,56,42,57,33,37,52,58,72,59,62,60,67,33,57,65,69,39,56,56,40,36,37,65,54,66,64,50+2,50+2,50+2,53+2,50+2,50+2,50+2,53+2,51+2,51+2,51+2,54+2,52+2,52+2,52+2,54+2,60+2,57+2,57+2,57+2,60+2,60+2,60+2,60+2,60+2,60+2
13738,Park Jeong Su,25,188,76,Korea Republic,62,Right,3,2,Medium/High,LCB,66.0,23.0,48.0,55.0,57.0,72.0,,31,21,51,66,20,53,28,31,58,58,70,63,61,63,34,23,64,62,80,20,67,61,44,34,39,45,57,59,53,45+2,45+2,45+2,49+2,48+2,48+2,48+2,49+2,50+2,50+2,50+2,52+2,53+2,53+2,53+2,52+2,56+2,60+2,60+2,60+2,56+2,57+2,60+2,60+2,60+2,57+2
