,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
12776,I. Sapa?a,23,187,79,Poland,63,Right,2,2,Medium/Medium,LCM,61.0,37.0,56.0,58.0,56.0,74.0,,44,31,48,63,30,53,35,61,59,64,58,63,64,61,65,52,72,82,78,34,54,63,39,59,45,59,52,58,52,49+2,49+2,49+2,52+2,52+2,52+2,52+2,52+2,54+2,54+2,54+2,55+2,58+2,58+2,58+2,55+2,59+2,61+2,61+2,61+2,59+2,58+2,59+2,59+2,59+2,58+2
12778,S. Tomita,33,169,64,Japan,63,Right,3,2,Medium/High,RDM,41.0,35.0,61.0,62.0,64.0,62.0,Avoids Using Weaker Foot,59,32,44,71,27,56,33,31,60,65,43,40,73,70,79,41,68,73,57,36,61,72,44,59,41,51,64,66,64,47+2,47+2,47+2,54+2,52+2,52+2,52+2,54+2,57+2,57+2,57+2,57+2,62+2,62+2,62+2,57+2,64+2,66+2,66+2,66+2,64+2,62+2,62+2,62+2,62+2,62+2
12793,C. Suárez,27,170,68,Venezuela,63,Right,2,2,Medium/Medium,RCM,67.0,35.0,51.0,63.0,61.0,66.0,,37,34,57,64,33,63,31,32,63,62,70,64,65,54,78,43,70,65,64,30,72,64,33,44,39,65,56,63,70,49+2,49+2,49+2,52+2,51+2,51+2,51+2,52+2,53+2,53+2,53+2,54+2,56+2,56+2,56+2,54+2,60+2,62+2,62+2,62+2,60+2,60+2,62+2,62+2,62+2,60+2
12809,Y. Kimoto,25,183,73,Japan,63,Right,3,2,Medium/Medium,RCM,60.0,40.0,51.0,47.0,62.0,71.0,,43,34,66,59,36,42,39,33,53,48,65,55,56,58,61,53,68,72,78,37,53,65,54,53,38,47,55,66,61,51+2,51+2,51+2,49+2,50+2,50+2,50+2,49+2,50+2,50+2,50+2,51+2,54+2,54+2,54+2,51+2,57+2,59+2,59+2,59+2,57+2,59+2,62+2,62+2,62+2,59+2
12867,S. Mmaee,22,181,83,Belgium,63,Right,3,2,Low/Medium,LCM,68.0,32.0,48.0,55.0,60.0,71.0,Injury Prone,46,28,63,55,24,51,24,21,52,58,67,69,66,54,64,49,72,60,77,26,68,57,22,46,34,59,59,61,63,46+2,46+2,46+2,48+2,46+2,46+2,46+2,48+2,48+2,48+2,48+2,50+2,50+2,50+2,50+2,50+2,57+2,58+2,58+2,58+2,57+2,58+2,62+2,62+2,62+2,58+2
13160,F. Ramírez,22,183,75,Costa Rica,62,Right,3,2,Medium/Low,LCM,65.0,55.0,59.0,64.0,52.0,65.0,,57,60,56,65,37,65,36,33,63,64,66,65,64,56,58,54,55,63,71,46,57,49,61,62,53,58,45,58,52,59+2,59+2,59+2,61+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,57+2,58+2,58+2,58+2,57+2,56+2,55+2,55+2,55+2,56+2
13171,J. Méndez,21,175,69,Argentina,62,Right,3,3,Medium/Medium,RCM,75.0,51.0,59.0,68.0,46.0,55.0,,58,48,47,62,49,66,56,54,54,70,72,77,70,59,71,64,56,65,53,44,48,33,59,58,55,62,57,44,46,58+2,58+2,58+2,62+2,61+2,61+2,61+2,62+2,61+2,61+2,61+2,63+2,58+2,58+2,58+2,63+2,56+2,53+2,53+2,53+2,56+2,55+2,49+2,49+2,49+2,55+2
13176,L. Jensen,22,175,70,Germany,62,Right,3,3,Medium/Medium,LDM,71.0,59.0,58.0,64.0,26.0,51.0,,58,59,40,62,60,61,49,41,55,63,68,73,73,60,79,66,66,67,47,55,37,27,58,61,40,56,26,23,21,58+2,58+2,58+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,56+2,56+2,56+2,61+2,48+2,44+2,44+2,44+2,48+2,45+2,36+2,36+2,36+2,45+2
13183,K. Thorstvedt,20,189,79,Norway,62,Left,4,2,Medium/Medium,RCM,45.0,64.0,59.0,64.0,48.0,72.0,"Beat Offside Trap, Leadership",54,63,55,63,60,63,57,56,61,65,48,43,64,54,69,72,74,73,74,62,67,41,65,59,52,59,46,51,49,61+2,61+2,61+2,59+2,60+2,60+2,60+2,59+2,60+2,60+2,60+2,59+2,60+2,60+2,60+2,59+2,54+2,56+2,56+2,56+2,54+2,52+2,54+2,54+2,54+2,52+2
13205,S. Friðjónsson,23,186,76,Iceland,62,Right,3,2,Medium/Medium,CM,71.0,56.0,58.0,63.0,56.0,71.0,"Leadership, Long Shot Taker (CPU AI Only)",48,50,58,64,62,62,51,57,61,64,71,71,64,53,71,69,60,81,68,56,70,55,57,59,45,60,56,58,52,60+2,60+2,60+2,59+2,60+2,60+2,60+2,59+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,60+2,60+2,60+2,60+2,60+2,59+2,59+2,59+2,59+2,59+2
13222,A. Sissako,21,186,78,France,62,Right,3,2,Medium/Medium,LCM,71.0,53.0,58.0,64.0,61.0,72.0,,50,49,59,68,45,64,54,39,64,63,72,70,65,62,62,66,74,72,74,54,67,60,52,51,44,57,62,62,61,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,62+2,63+2,63+2,63+2,62+2,62+2,63+2,63+2,63+2,62+2
13236,G. Maris,23,180,75,England,62,Right,3,2,High/High,LCM,67.0,56.0,58.0,62.0,55.0,59.0,,54,57,55,61,48,61,42,43,60,61,66,67,64,62,65,55,59,75,60,57,38,57,57,64,54,53,55,55,51,58+2,58+2,58+2,60+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,59+2,58+2,58+2,58+2,59+2,58+2,55+2,55+2,55+2,58+2
13242,Andrés García,23,181,75,Spain,62,Right,3,2,Medium/Medium,RCM,65.0,52.0,64.0,66.0,47.0,54.0,,58,50,50,71,55,66,56,54,69,69,67,64,63,55,63,62,47,56,57,44,45,31,57,59,55,60,45,53,59,58+2,58+2,58+2,61+2,60+2,60+2,60+2,61+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,56+2,55+2,55+2,55+2,56+2,55+2,50+2,50+2,50+2,55+2
13248,C. Halper,21,179,67,Austria,62,Right,3,3,High/Medium,LCM,68.0,56.0,55.0,65.0,41.0,51.0,,47,59,45,60,51,65,60,43,56,63,71,65,72,61,75,61,67,62,47,48,45,34,60,55,48,54,35,49,43,58+2,58+2,58+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,57+2,57+2,57+2,60+2,52+2,50+2,50+2,50+2,52+2,50+2,46+2,46+2,46+2,50+2
13259,S. Córdova,22,173,65,Mexico,62,Left,4,2,Medium/Medium,LDM,72.0,59.0,54.0,67.0,30.0,44.0,,60,58,43,54,45,68,45,46,53,66,69,75,71,43,73,72,46,62,40,50,32,26,60,53,64,60,30,28,32,58+2,58+2,58+2,61+2,60+2,60+2,60+2,61+2,59+2,59+2,59+2,60+2,53+2,53+2,53+2,60+2,48+2,42+2,42+2,42+2,48+2,45+2,36+2,36+2,36+2,45+2
13268,A. Tanaka,20,177,69,Japan,62,Right,3,2,Medium/Medium,RDM,71.0,47.0,61.0,65.0,57.0,63.0,,56,43,47,65,53,62,60,49,58,64,73,69,77,71,73,54,63,70,65,43,48,60,58,64,56,58,57,59,56,57+2,57+2,57+2,61+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,61+2,58+2,58+2,58+2,61+2
13277,F. Rodríguez,23,177,77,Switzerland,62,Right,4,3,Medium/Low,LCM,67.0,59.0,60.0,65.0,35.0,54.0,"Beat Offside Trap, Crowd Favourite",61,60,48,62,54,65,62,56,56,62,65,69,72,58,69,63,60,64,48,60,55,40,47,61,48,50,40,25,25,57+2,57+2,57+2,61+2,60+2,60+2,60+2,61+2,60+2,60+2,60+2,61+2,57+2,57+2,57+2,61+2,51+2,48+2,48+2,48+2,51+2,48+2,42+2,42+2,42+2,48+2
13298,F. Becker,19,177,74,Germany,62,Left,3,3,Medium/Medium,LCM,72.0,46.0,62.0,71.0,44.0,50.0,Crowd Favourite,50,45,44,71,43,72,48,39,63,68,73,72,76,58,79,53,53,62,45,42,49,26,46,66,49,61,44,53,56,54+2,54+2,54+2,61+2,60+2,60+2,60+2,61+2,63+2,63+2,63+2,63+2,61+2,61+2,61+2,63+2,56+2,54+2,54+2,54+2,56+2,54+2,48+2,48+2,48+2,54+2
13300,C. Gauseth,35,189,87,Norway,62,Right,3,2,High/High,CDM,41.0,57.0,56.0,60.0,46.0,79.0,Diver,44,63,61,64,43,56,47,42,60,69,43,40,65,60,45,64,81,66,83,36,86,55,67,58,68,62,23,56,54,61+2,61+2,61+2,57+2,59+2,59+2,59+2,57+2,59+2,59+2,59+2,57+2,60+2,60+2,60+2,57+2,53+2,59+2,59+2,59+2,53+2,52+2,57+2,57+2,57+2,52+2
13336,T. Pobega,19,188,78,Italy,62,Right,4,2,Medium/Medium,RCM,67.0,53.0,57.0,61.0,63.0,65.0,,42,49,60,67,48,58,49,50,64,64,69,66,61,60,65,68,65,67,65,49,60,64,55,54,45,55,64,62,62,59+2,59+2,59+2,57+2,59+2,59+2,59+2,57+2,59+2,59+2,59+2,59+2,61+2,61+2,61+2,59+2,61+2,63+2,63+2,63+2,61+2,61+2,62+2,62+2,62+2,61+2
13347,O. Valakari,19,187,82,Finland,62,Left,2,2,Medium/Medium,LCM,58.0,54.0,62.0,57.0,44.0,63.0,,55,57,52,68,44,56,47,41,65,62,59,58,45,62,53,59,53,67,72,44,40,43,60,64,53,64,38,46,47,58+2,58+2,58+2,58+2,59+2,59+2,59+2,58+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,54+2,55+2,55+2,55+2,54+2,53+2,50+2,50+2,50+2,53+2
13357,J. Hessenthaler,25,176,64,England,62,Right,2,2,Medium/Medium,CDM,72.0,51.0,62.0,61.0,56.0,69.0,,57,41,50,67,51,57,63,61,62,62,72,72,74,62,69,66,80,77,64,61,70,57,55,57,39,60,55,58,52,57+2,57+2,57+2,59+2,59+2,59+2,59+2,59+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,60+2,59+2,59+2,59+2,60+2
13359,M. Piccinocchi,24,172,67,Italy,62,Right,3,3,Medium/High,RCM,60.0,51.0,59.0,66.0,56.0,61.0,Leadership,52,46,55,66,51,61,46,43,65,66,62,58,80,58,88,63,74,62,56,47,68,57,60,58,55,55,56,57,55,57+2,57+2,57+2,59+2,59+2,59+2,59+2,59+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,60+2,58+2,60+2,60+2,60+2,58+2,58+2,58+2,58+2,58+2,58+2
13363,R. Willmott,29,176,77,England,62,Right,4,2,High/High,RCM,82.0,55.0,56.0,64.0,53.0,61.0,Speed Dribbler (CPU AI Only),61,51,41,56,47,62,58,57,45,60,83,81,83,56,75,68,34,77,59,57,55,57,49,57,45,53,53,54,53,57+2,57+2,57+2,61+2,59+2,59+2,59+2,61+2,58+2,58+2,58+2,61+2,56+2,56+2,56+2,61+2,61+2,56+2,56+2,56+2,61+2,60+2,53+2,53+2,53+2,60+2
13364,D. Parrett,27,178,86,England,62,Right,3,2,Medium/Low,LCM,65.0,58.0,62.0,63.0,48.0,61.0,Finesse Shot,54,53,48,63,56,60,65,63,64,64,61,69,73,47,76,65,67,75,59,63,49,44,59,65,59,58,52,48,45,57+2,57+2,57+2,60+2,59+2,59+2,59+2,60+2,61+2,61+2,61+2,60+2,60+2,60+2,60+2,60+2,55+2,55+2,55+2,55+2,55+2,54+2,51+2,51+2,51+2,54+2
13377,Feng Zhuoyi,30,184,75,China PR,62,Right,3,2,Medium/Low,CM,63.0,47.0,57.0,63.0,61.0,76.0,,49,48,54,58,39,63,55,59,52,62,58,67,66,65,64,43,59,76,81,49,69,63,61,65,47,61,59,65,60,56+2,56+2,56+2,59+2,59+2,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,60+2,61+2,62+2,62+2,62+2,61+2,61+2,63+2,63+2,63+2,61+2
13383,F. Loshaj,22,174,71,Kosovo,62,Left,4,3,High/Medium,LDM,60.0,47.0,59.0,67.0,51.0,63.0,,48,49,53,63,30,67,58,59,60,65,64,56,71,57,90,55,62,77,60,38,52,52,61,63,44,38,44,57,53,56+2,56+2,56+2,59+2,59+2,59+2,59+2,59+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,57+2,58+2,58+2,58+2,57+2,56+2,54+2,54+2,54+2,56+2
13384,N. Jüllich,29,182,70,Germany,62,Right,4,2,Medium/Medium,LCM,65.0,53.0,58.0,63.0,50.0,62.0,,47,53,46,65,41,61,56,49,61,63,65,65,71,61,70,53,69,69,63,55,48,63,54,57,51,60,46,47,49,56+2,56+2,56+2,59+2,59+2,59+2,59+2,59+2,60+2,60+2,60+2,59+2,60+2,60+2,60+2,59+2,57+2,58+2,58+2,58+2,57+2,56+2,53+2,53+2,53+2,56+2
13403,T. Al Ammar,19,170,68,Saudi Arabia,62,Right,3,3,High/Medium,RCM,68.0,50.0,61.0,64.0,47.0,61.0,,62,52,31,67,33,62,34,34,60,60,65,71,79,60,83,56,60,79,56,44,52,49,61,63,29,52,47,55,38,55+2,55+2,55+2,61+2,59+2,59+2,59+2,61+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,63+2,58+2,57+2,57+2,57+2,58+2,56+2,50+2,50+2,50+2,56+2
13446,R. Draper,30,196,87,England,62,Right,3,2,Medium/High,RCM,55.0,55.0,56.0,55.0,60.0,82.0,,41,55,63,59,30,56,57,57,60,57,56,54,46,61,48,58,70,83,85,58,75,62,63,63,57,64,59,60,60,59+2,59+2,59+2,56+2,58+2,58+2,58+2,56+2,58+2,58+2,58+2,57+2,61+2,61+2,61+2,57+2,59+2,63+2,63+2,63+2,59+2,59+2,64+2,64+2,64+2,59+2
13447,O. Diakité,18,189,82,Mali,62,Right,3,2,Medium/Medium,LDM,62.0,57.0,56.0,58.0,58.0,71.0,,46,48,58,63,56,57,38,37,63,63,58,65,58,51,47,76,65,67,74,61,71,57,54,56,48,56,57,60,58,58+2,58+2,58+2,56+2,58+2,58+2,58+2,56+2,58+2,58+2,58+2,57+2,59+2,59+2,59+2,57+2,58+2,60+2,60+2,60+2,58+2,58+2,61+2,61+2,61+2,58+2
13455,C. Vega,25,180,70,Argentina,62,Right,3,2,Medium/Medium,CDM,62.0,53.0,62.0,60.0,53.0,62.0,"Avoids Using Weaker Foot, Giant Throw-in",56,52,52,71,52,59,56,45,70,62,64,61,56,59,68,66,54,69,59,41,64,48,53,53,65,65,55,54,54,57+2,57+2,57+2,58+2,58+2,58+2,58+2,58+2,59+2,59+2,59+2,60+2,60+2,60+2,60+2,60+2,58+2,59+2,59+2,59+2,58+2,57+2,55+2,55+2,55+2,57+2
13475,K. Yamamoto,29,179,79,Japan,62,Right,3,3,Medium/Medium,LCM,70.0,48.0,62.0,66.0,54.0,69.0,,59,40,44,65,45,67,56,53,63,65,66,73,72,59,60,52,67,65,81,59,44,45,49,62,52,65,56,59,56,55+2,55+2,55+2,60+2,58+2,58+2,58+2,60+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,61+2,59+2,59+2,59+2,59+2,59+2,58+2,57+2,57+2,57+2,58+2
13476,J. Shipley,21,183,73,Republic of Ireland,62,Left,3,3,Medium/High,LCM,65.0,55.0,64.0,61.0,53.0,59.0,,69,52,45,64,48,61,70,66,62,62,66,65,63,52,63,61,57,58,60,60,59,53,50,60,57,57,51,57,55,55+2,55+2,55+2,60+2,58+2,58+2,58+2,60+2,59+2,59+2,59+2,60+2,59+2,59+2,59+2,60+2,59+2,57+2,57+2,57+2,59+2,57+2,55+2,55+2,55+2,57+2
13477,K. Kairinen,20,186,81,Finland,62,Left,3,2,Medium/Medium,RCM,66.0,51.0,61.0,62.0,52.0,62.0,,52,42,44,65,41,61,58,59,64,63,67,65,66,60,67,64,54,70,66,60,46,57,51,63,48,61,50,53,48,55+2,55+2,55+2,58+2,58+2,58+2,58+2,58+2,60+2,60+2,60+2,60+2,61+2,61+2,61+2,60+2,58+2,58+2,58+2,58+2,58+2,57+2,54+2,54+2,54+2,57+2
13480,J. Weir,23,177,71,England,62,Right,2,3,Medium/Medium,LDM,69.0,46.0,61.0,67.0,53.0,57.0,Power Free-Kick,58,44,48,69,43,65,50,43,64,69,73,66,74,52,75,53,56,63,58,45,49,52,52,57,46,59,56,53,49,55+2,55+2,55+2,60+2,58+2,58+2,58+2,60+2,61+2,61+2,61+2,61+2,60+2,60+2,60+2,61+2,59+2,58+2,58+2,58+2,59+2,57+2,54+2,54+2,54+2,57+2
13489,J. Thompson,22,175,65,Northern Ireland,62,Left,2,3,Medium/Medium,LCM,66.0,47.0,60.0,63.0,50.0,61.0,,57,44,46,64,30,60,45,40,61,64,64,68,74,60,77,53,61,58,62,52,63,46,56,63,39,45,50,53,53,54+2,54+2,54+2,59+2,58+2,58+2,58+2,59+2,60+2,60+2,60+2,60+2,59+2,59+2,59+2,60+2,57+2,57+2,57+2,57+2,57+2,56+2,54+2,54+2,54+2,56+2
13514,V. Leikvoll Moberg,28,190,84,Norway,62,Right,3,2,High/High,RCM,62.0,54.0,56.0,57.0,60.0,81.0,,47,48,65,63,38,57,37,35,61,56,61,63,54,64,53,70,71,86,82,54,73,62,54,57,59,59,59,60,55,59+2,59+2,59+2,56+2,57+2,57+2,57+2,56+2,57+2,57+2,57+2,58+2,60+2,60+2,60+2,58+2,61+2,63+2,63+2,63+2,61+2,61+2,63+2,63+2,63+2,61+2
13518,J. Rossiter,22,178,64,England,62,Right,3,2,Medium/Medium,CDM,61.0,48.0,56.0,62.0,64.0,70.0,Power Free-Kick,44,44,57,65,36,57,45,41,63,66,60,61,69,61,71,59,66,71,69,47,74,64,57,54,50,58,62,68,66,56+2,56+2,56+2,57+2,57+2,57+2,57+2,57+2,58+2,58+2,58+2,58+2,61+2,61+2,61+2,58+2,62+2,65+2,65+2,65+2,62+2,62+2,65+2,65+2,65+2,62+2
13526,F. Mac Allister,23,176,71,Argentina,62,Right,3,3,Medium/Medium,LCM,69.0,44.0,58.0,64.0,63.0,65.0,,49,35,58,68,44,61,45,45,65,68,68,70,61,60,71,62,68,65,65,41,63,61,52,53,50,60,62,66,63,55+2,55+2,55+2,57+2,57+2,57+2,57+2,57+2,59+2,59+2,59+2,60+2,61+2,61+2,61+2,60+2,62+2,63+2,63+2,63+2,62+2,62+2,63+2,63+2,63+2,62+2
13540,A. Rashkaj,29,180,73,Kosovo,62,Right,4,2,Medium/Medium,LDM,52.0,50.0,60.0,63.0,48.0,60.0,"Leadership, Finesse Shot",48,44,43,61,55,60,68,57,63,64,60,46,72,64,69,54,48,68,60,58,52,52,48,69,57,68,54,44,38,53+2,53+2,53+2,57+2,57+2,57+2,57+2,57+2,60+2,60+2,60+2,58+2,60+2,60+2,60+2,58+2,54+2,56+2,56+2,56+2,54+2,52+2,50+2,50+2,50+2,52+2
13541,C. Carlsson,30,172,73,Sweden,62,Right,2,2,Medium/Medium,LCM,71.0,51.0,59.0,64.0,49.0,54.0,,58,48,24,64,53,63,56,48,58,62,70,72,73,58,74,57,62,69,50,53,41,48,49,55,50,56,52,54,48,53+2,53+2,53+2,59+2,57+2,57+2,57+2,59+2,59+2,59+2,59+2,60+2,58+2,58+2,58+2,60+2,58+2,55+2,55+2,55+2,58+2,56+2,49+2,49+2,49+2,56+2
13556,M. Bartley,32,180,79,England,62,Right,3,2,Medium/Medium,LDM,56.0,46.0,57.0,61.0,64.0,81.0,Injury Prone,53,45,55,62,52,57,44,31,59,61,52,59,76,64,66,49,68,79,85,41,79,67,54,61,41,59,64,65,62,55+2,55+2,55+2,56+2,56+2,56+2,56+2,56+2,58+2,58+2,58+2,58+2,60+2,60+2,60+2,58+2,62+2,65+2,65+2,65+2,62+2,62+2,66+2,66+2,66+2,62+2
13559,J. Houghton,23,183,79,England,62,Right,3,2,Medium/High,CM,66.0,50.0,61.0,57.0,57.0,69.0,Leadership,51,49,55,68,49,55,61,59,67,64,71,61,47,52,61,50,76,75,66,53,65,56,51,55,44,64,58,59,51,55+2,55+2,55+2,57+2,56+2,56+2,56+2,57+2,58+2,58+2,58+2,59+2,60+2,60+2,60+2,59+2,59+2,61+2,61+2,61+2,59+2,59+2,59+2,59+2,59+2,59+2
13561,M. Madsen,21,186,82,Denmark,62,Left,3,2,Medium/Medium,RCM,55.0,48.0,57.0,61.0,58.0,67.0,,50,47,54,65,48,59,40,38,61,64,54,56,59,57,72,55,59,84,64,43,57,58,55,54,48,55,58,59,55,55+2,55+2,55+2,56+2,56+2,56+2,56+2,56+2,57+2,57+2,57+2,58+2,60+2,60+2,60+2,58+2,60+2,61+2,61+2,61+2,60+2,59+2,58+2,58+2,58+2,59+2
13568,I. Fujita,28,170,68,Japan,62,Right,3,2,Medium/Medium,LCM,60.0,52.0,55.0,63.0,57.0,66.0,,46,45,42,64,45,61,39,43,59,63,61,60,71,65,74,60,52,85,60,63,61,60,46,50,42,50,59,58,55,54+2,54+2,54+2,57+2,56+2,56+2,56+2,57+2,58+2,58+2,58+2,58+2,60+2,60+2,60+2,58+2,61+2,61+2,61+2,61+2,61+2,59+2,57+2,57+2,57+2,59+2
13570,M. Sitti,19,182,67,France,62,Right,2,2,Medium/Medium,RDM,63.0,47.0,60.0,65.0,58.0,62.0,,53,43,54,67,33,66,46,61,61,67,65,61,60,53,69,57,67,64,59,49,67,56,39,55,58,45,55,62,65,53+2,53+2,53+2,57+2,56+2,56+2,56+2,57+2,58+2,58+2,58+2,59+2,59+2,59+2,59+2,59+2,60+2,61+2,61+2,61+2,60+2,60+2,59+2,59+2,59+2,60+2
13593,L. Maynard,30,191,72,St Kitts Nevis,62,Right,3,2,Medium/Medium,CM,65.0,45.0,54.0,58.0,60.0,70.0,,38,41,54,62,31,56,41,34,60,59,64,66,64,58,65,54,68,73,72,50,60,60,49,59,44,58,61,61,59,53+2,53+2,53+2,54+2,55+2,55+2,55+2,54+2,57+2,57+2,57+2,56+2,59+2,59+2,59+2,56+2,59+2,61+2,61+2,61+2,59+2,59+2,61+2,61+2,61+2,59+2
13607,C. Cisternas,33,175,75,Chile,62,Right,3,2,Medium/Medium,LCM,56.0,50.0,63.0,57.0,52.0,59.0,,62,47,37,68,33,52,39,56,64,61,58,54,59,71,71,49,53,73,57,61,48,49,37,62,61,51,64,49,44,51+2,51+2,51+2,56+2,55+2,55+2,55+2,56+2,58+2,58+2,58+2,58+2,60+2,60+2,60+2,58+2,58+2,59+2,59+2,59+2,58+2,56+2,52+2,52+2,52+2,56+2
13612,R. Ince,26,191,80,England,62,Right,3,2,Low/Low,CM,55.0,44.0,51.0,59.0,60.0,71.0,,30,27,60,59,62,59,42,40,59,60,55,55,58,58,59,63,60,70,73,59,72,61,51,57,41,66,58,62,59,53+2,53+2,53+2,51+2,54+2,54+2,54+2,51+2,55+2,55+2,55+2,53+2,58+2,58+2,58+2,53+2,56+2,61+2,61+2,61+2,56+2,57+2,61+2,61+2,61+2,57+2
13613,Zhang Xiaobin,25,188,72,China PR,62,Right,3,2,Low/High,RCM,58.0,47.0,51.0,55.0,61.0,69.0,,46,46,48,54,42,51,44,39,51,62,59,58,50,60,61,43,63,61,75,48,66,63,59,57,52,49,65,60,57,53+2,53+2,53+2,54+2,54+2,54+2,54+2,54+2,55+2,55+2,55+2,55+2,56+2,56+2,56+2,55+2,57+2,60+2,60+2,60+2,57+2,58+2,61+2,61+2,61+2,58+2
13624,K. Krolicki,23,178,70,Japan,62,Right,2,2,Medium/High,LCM,65.0,37.0,59.0,67.0,57.0,62.0,,51,33,44,69,33,63,52,34,59,66,68,63,83,59,79,41,55,80,51,40,71,58,42,57,45,63,63,60,43,49+2,49+2,49+2,57+2,54+2,54+2,54+2,57+2,58+2,58+2,58+2,59+2,60+2,60+2,60+2,59+2,60+2,62+2,62+2,62+2,60+2,59+2,57+2,57+2,57+2,59+2
13631,A. Kenyon,26,182,76,England,62,Left,2,2,Medium/High,LDM,62.0,46.0,55.0,60.0,57.0,75.0,Leadership,52,44,56,62,36,57,47,37,60,61,64,61,67,53,72,54,80,83,76,45,62,57,44,47,46,53,53,62,57,53+2,53+2,53+2,54+2,53+2,53+2,53+2,54+2,54+2,54+2,54+2,56+2,57+2,57+2,57+2,56+2,60+2,60+2,60+2,60+2,60+2,59+2,60+2,60+2,60+2,59+2
13642,D. Rosende,33,172,66,Chile,62,Right,3,2,Medium/Medium,RCM,41.0,47.0,59.0,59.0,63.0,58.0,"Power Free-Kick, Giant Throw-in",52,38,53,67,38,51,44,38,70,67,54,30,64,57,74,57,74,51,56,61,69,68,48,55,47,58,66,64,52,51+2,51+2,51+2,53+2,53+2,53+2,53+2,53+2,56+2,56+2,56+2,54+2,60+2,60+2,60+2,54+2,57+2,63+2,63+2,63+2,57+2,57+2,61+2,61+2,61+2,57+2
13666,P. Erhardt,25,185,69,Austria,62,Right,3,2,Medium/High,CDM,48.0,42.0,53.0,61.0,60.0,70.0,,48,33,66,61,29,58,48,30,59,65,56,42,66,52,61,55,80,70,69,51,71,63,44,48,38,62,55,60,58,51+2,51+2,51+2,52+2,52+2,52+2,52+2,52+2,54+2,54+2,54+2,54+2,57+2,57+2,57+2,54+2,57+2,60+2,60+2,60+2,57+2,57+2,61+2,61+2,61+2,57+2
13685,Y. Songo'o,27,185,77,Cameroon,62,Right,2,2,Medium/High,CDM,67.0,39.0,51.0,56.0,60.0,76.0,,38,37,58,61,43,49,34,36,52,56,71,64,80,65,62,54,82,75,77,25,74,60,40,52,42,61,61,61,58,51+2,51+2,51+2,51+2,51+2,51+2,51+2,51+2,53+2,53+2,53+2,53+2,55+2,55+2,55+2,53+2,59+2,61+2,61+2,61+2,59+2,60+2,63+2,63+2,63+2,60+2
13687,S. Farhan,22,180,70,Saudi Arabia,62,Right,2,2,Medium/Medium,LDM,65.0,42.0,43.0,50.0,59.0,78.0,,19,38,46,58,32,45,24,10,47,56,63,66,55,56,45,63,62,79,77,36,82,64,46,50,14,49,59,61,55,51+2,51+2,51+2,48+2,51+2,51+2,51+2,48+2,51+2,51+2,51+2,50+2,53+2,53+2,53+2,50+2,55+2,60+2,60+2,60+2,55+2,56+2,61+2,61+2,61+2,56+2
13696,D. Cancola,22,183,73,Austria,62,Right,3,2,Medium/Medium,LDM,50.0,35.0,55.0,57.0,59.0,65.0,,39,31,53,65,31,53,36,41,61,60,54,47,57,62,64,45,62,66,64,29,66,61,48,59,46,47,60,58,56,48+2,48+2,48+2,51+2,51+2,51+2,51+2,51+2,54+2,54+2,54+2,53+2,58+2,58+2,58+2,53+2,56+2,61+2,61+2,61+2,56+2,56+2,59+2,59+2,59+2,56+2
