,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
10340,D. Mast,27,186,79,Germany,65,Left,3,3,Medium/Medium,LM,83.0,56.0,57.0,65.0,34.0,61.0,Crowd Favourite,61,60,44,61,51,65,49,56,44,63,84,83,72,61,65,64,64,66,66,39,41,28,55,59,52,58,41,29,26,60+2,60+2,60+2,63+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,63+2,54+2,54+2,54+2,63+2,52+2,46+2,46+2,46+2,52+2,49+2,42+2,42+2,42+2,49+2
10342,G. Compagnucci,27,178,73,Argentina,65,Right,3,2,Medium/Medium,RM,76.0,58.0,60.0,62.0,29.0,57.0,Early Crosser,64,57,46,64,52,61,50,41,55,64,78,75,59,59,69,70,43,69,62,51,32,28,57,62,58,58,26,27,30,60+2,60+2,60+2,62+2,61+2,61+2,61+2,62+2,61+2,61+2,61+2,63+2,57+2,57+2,57+2,63+2,51+2,46+2,46+2,46+2,51+2,48+2,39+2,39+2,39+2,48+2
10344,D. Diring,27,180,77,France,65,Right,3,2,High/Low,LM,68.0,51.0,64.0,63.0,60.0,75.0,,62,48,53,66,42,62,59,59,63,63,69,68,67,66,66,60,80,81,73,50,69,63,61,64,40,56,59,61,64,59+2,59+2,59+2,61+2,61+2,61+2,61+2,61+2,62+2,62+2,62+2,63+2,63+2,63+2,63+2,63+2,65+2,64+2,64+2,64+2,65+2,64+2,63+2,63+2,63+2,64+2
10356,F. Ourega,26,178,65,France,65,Right,2,3,Medium/Medium,LM,82.0,53.0,58.0,69.0,29.0,56.0,"Selfish, Early Crosser",64,54,42,60,48,70,52,45,55,64,81,83,83,58,73,59,56,62,57,46,47,24,60,55,45,64,23,31,40,59+2,59+2,59+2,64+2,61+2,61+2,61+2,64+2,61+2,61+2,61+2,64+2,55+2,55+2,55+2,64+2,52+2,46+2,46+2,46+2,52+2,49+2,40+2,40+2,40+2,49+2
10366,T. Tanaka,27,172,69,Japan,65,Right,3,3,High/High,LM,82.0,57.0,60.0,64.0,53.0,59.0,,67,61,44,55,43,66,61,48,63,59,80,84,65,60,67,61,71,76,53,48,49,61,53,64,53,61,56,53,41,58+2,58+2,58+2,63+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,64+2,60+2,60+2,60+2,64+2,61+2,57+2,57+2,57+2,61+2,59+2,53+2,53+2,53+2,59+2
10368,E. Valencia,22,175,70,Colombia,65,Left,3,3,Medium/Medium,RM,83.0,50.0,59.0,68.0,44.0,59.0,,57,50,48,62,39,68,44,61,58,62,82,83,85,58,75,52,59,75,58,49,39,38,63,58,45,63,51,39,43,58+2,58+2,58+2,63+2,61+2,61+2,61+2,63+2,62+2,62+2,62+2,64+2,58+2,58+2,58+2,64+2,57+2,52+2,52+2,52+2,57+2,55+2,48+2,48+2,48+2,55+2
10369,Mateus,24,167,69,Brazil,65,Left,3,3,High/Low,LM,82.0,53.0,59.0,68.0,39.0,64.0,"Injury Free, Crowd Favourite",63,45,45,62,43,68,56,53,54,64,85,80,76,54,84,70,85,72,64,55,47,43,56,57,50,52,23,50,43,58+2,58+2,58+2,63+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,63+2,58+2,58+2,58+2,63+2,56+2,52+2,52+2,52+2,56+2,54+2,48+2,48+2,48+2,54+2
10370,M. Wdowiak,22,174,60,Poland,65,Right,2,2,Medium/Medium,RM,86.0,53.0,59.0,68.0,40.0,60.0,,57,53,49,62,44,67,56,38,59,62,83,88,85,54,85,58,66,68,56,52,57,41,55,60,50,57,44,36,32,58+2,58+2,58+2,63+2,61+2,61+2,61+2,63+2,62+2,62+2,62+2,63+2,58+2,58+2,58+2,63+2,54+2,51+2,51+2,51+2,54+2,52+2,47+2,47+2,47+2,52+2
10374,G. Gudmundsson,20,180,72,Sweden,65,Left,2,2,Medium/Medium,LM,84.0,53.0,56.0,66.0,33.0,62.0,"Argues with Officials, Early Crosser",59,56,36,61,52,65,52,43,49,65,83,84,76,62,68,55,57,72,67,47,40,30,54,55,46,59,41,28,28,58+2,58+2,58+2,63+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,63+2,55+2,55+2,55+2,63+2,53+2,48+2,48+2,48+2,53+2,50+2,42+2,42+2,42+2,50+2
10375,L. Isgrove,26,173,72,Wales,65,Right,3,3,Medium/Medium,RM,85.0,51.0,58.0,67.0,34.0,57.0,"Power Free-Kick, Selfish, Early Crosser",62,52,46,59,47,67,53,43,56,65,86,84,77,59,76,52,72,63,55,47,51,24,59,60,49,52,37,40,16,58+2,58+2,58+2,64+2,61+2,61+2,61+2,64+2,62+2,62+2,62+2,64+2,57+2,57+2,57+2,64+2,51+2,47+2,47+2,47+2,51+2,48+2,42+2,42+2,42+2,48+2
10381,M. Costly,23,183,76,Germany,65,Right,3,3,Medium/Medium,RM,82.0,50.0,58.0,66.0,57.0,63.0,Early Crosser,67,54,40,63,40,66,56,30,44,63,81,82,78,58,71,48,81,70,62,47,53,61,62,60,38,60,54,63,61,57+2,57+2,57+2,64+2,61+2,61+2,61+2,64+2,62+2,62+2,62+2,64+2,59+2,59+2,59+2,64+2,64+2,59+2,59+2,59+2,64+2,63+2,58+2,58+2,58+2,63+2
10394,I. Gheorghe,19,171,63,Romania,65,Right,3,3,Medium/Medium,LM,70.0,48.0,59.0,65.0,30.0,48.0,,61,51,34,63,37,66,44,36,47,68,72,68,55,62,66,47,49,61,47,39,34,18,65,68,49,57,28,35,37,55+2,55+2,55+2,62+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,63+2,57+2,57+2,57+2,63+2,50+2,45+2,45+2,45+2,50+2,47+2,38+2,38+2,38+2,47+2
10395,V. Thill,19,172,58,Luxembourg,65,Left,2,3,Medium/Medium,RM,74.0,52.0,62.0,69.0,27.0,42.0,"Power Free-Kick, Injury Prone, Selfish",48,50,31,66,51,67,59,72,67,68,73,75,80,54,84,51,45,52,31,58,56,28,57,62,52,55,34,20,23,54+2,54+2,54+2,62+2,61+2,61+2,61+2,62+2,63+2,63+2,63+2,62+2,58+2,58+2,58+2,62+2,47+2,46+2,46+2,46+2,47+2,43+2,35+2,35+2,35+2,43+2
10438,N. Miatke,29,178,76,Germany,65,Left,3,3,Medium/Medium,LM,79.0,50.0,60.0,68.0,61.0,64.0,"Inflexible, Power Free-Kick",66,44,55,62,45,66,69,61,59,66,82,77,80,62,82,65,77,71,56,48,71,60,56,51,43,63,59,64,63,58+2,58+2,58+2,62+2,60+2,60+2,60+2,62+2,60+2,60+2,60+2,63+2,60+2,60+2,60+2,63+2,65+2,62+2,62+2,62+2,65+2,65+2,62+2,62+2,62+2,65+2
10489,R. Matsumoto,31,175,68,Japan,65,Right,2,2,High/Medium,RM,82.0,52.0,61.0,63.0,54.0,61.0,,68,53,44,60,47,63,63,45,52,60,79,85,73,60,66,59,63,74,55,43,57,54,51,64,47,54,58,54,53,57+2,57+2,57+2,62+2,59+2,59+2,59+2,62+2,60+2,60+2,60+2,63+2,58+2,58+2,58+2,63+2,62+2,57+2,57+2,57+2,62+2,61+2,55+2,55+2,55+2,61+2
10495,C. Ili?,22,178,73,Croatia,65,Left,4,3,High/High,RW,77.0,43.0,58.0,67.0,59.0,61.0,,65,44,56,65,36,68,55,41,51,65,79,75,65,60,77,42,63,72,59,39,50,63,59,50,43,55,60,57,54,56+2,56+2,56+2,62+2,59+2,59+2,59+2,62+2,59+2,59+2,59+2,63+2,59+2,59+2,59+2,63+2,64+2,59+2,59+2,59+2,64+2,63+2,58+2,58+2,58+2,63+2
10499,R. González,23,175,75,Chile,65,Right,3,2,Medium/Medium,RM,77.0,44.0,63.0,66.0,61.0,60.0,,65,37,49,71,44,62,46,36,62,71,73,80,77,50,64,47,57,75,57,53,48,62,61,57,41,62,66,62,54,55+2,55+2,55+2,62+2,59+2,59+2,59+2,62+2,62+2,62+2,62+2,64+2,63+2,63+2,63+2,64+2,65+2,62+2,62+2,62+2,65+2,64+2,59+2,59+2,59+2,64+2
10505,P. Kun,24,165,54,Poland,65,Right,3,3,High/Medium,LM,86.0,44.0,61.0,66.0,43.0,59.0,Early Crosser,61,41,51,65,34,62,57,58,61,63,88,85,91,52,93,51,81,89,38,43,70,38,60,57,40,52,40,44,51,55+2,55+2,55+2,62+2,59+2,59+2,59+2,62+2,61+2,61+2,61+2,64+2,59+2,59+2,59+2,64+2,59+2,54+2,54+2,54+2,59+2,57+2,49+2,49+2,49+2,57+2
11056,Bae Ki Jong,36,180,75,Korea Republic,64,Right,3,3,Medium/Low,RM,75.0,63.0,61.0,62.0,35.0,64.0,"Avoids Using Weaker Foot, Selfish",65,64,61,61,63,63,55,59,57,66,67,81,44,61,74,66,71,54,68,58,64,46,60,62,68,56,32,25,28,64+2,64+2,64+2,63+2,63+2,63+2,63+2,63+2,62+2,62+2,62+2,63+2,58+2,58+2,58+2,63+2,52+2,50+2,50+2,50+2,52+2,50+2,47+2,47+2,47+2,50+2
11057,F. Brustad,30,190,87,Norway,64,Right,2,3,Medium/Medium,RW,87.0,59.0,55.0,61.0,35.0,72.0,"Inflexible, Early Crosser",59,61,61,58,53,60,59,32,45,62,83,91,65,60,52,66,61,76,80,55,50,38,60,60,38,61,39,29,12,64+2,64+2,64+2,63+2,63+2,63+2,63+2,63+2,61+2,61+2,61+2,63+2,56+2,56+2,56+2,63+2,52+2,48+2,48+2,48+2,52+2,50+2,46+2,46+2,46+2,50+2
11076,W. Jobello,25,179,68,France,64,Right,3,3,High/Medium,RW,76.0,64.0,57.0,67.0,26.0,55.0,,58,65,62,61,64,70,58,42,53,65,78,75,64,58,62,68,62,60,58,62,41,29,54,57,64,52,23,17,19,63+2,63+2,63+2,64+2,63+2,63+2,63+2,64+2,62+2,62+2,62+2,63+2,56+2,56+2,56+2,63+2,47+2,43+2,43+2,43+2,47+2,44+2,38+2,38+2,38+2,44+2
11101,Nacho,26,177,70,Spain,64,Right,3,3,Medium/Medium,RM,76.0,64.0,60.0,67.0,33.0,58.0,Crowd Favourite,68,64,55,58,63,67,73,46,57,68,79,74,68,53,72,66,66,48,65,60,51,20,57,58,75,55,48,23,21,62+2,62+2,62+2,64+2,63+2,63+2,63+2,64+2,62+2,62+2,62+2,63+2,55+2,55+2,55+2,63+2,48+2,45+2,45+2,45+2,48+2,46+2,42+2,42+2,42+2,46+2
11116,M. Rodriguez,23,173,65,United States,64,Right,3,3,Medium/Medium,LM,64.0,62.0,62.0,68.0,39.0,51.0,,67,60,53,65,46,67,65,33,55,64,64,64,78,58,82,72,80,50,48,67,51,38,60,63,38,62,31,41,44,61+2,61+2,61+2,64+2,63+2,63+2,63+2,64+2,63+2,63+2,63+2,62+2,59+2,59+2,59+2,62+2,53+2,50+2,50+2,50+2,53+2,51+2,46+2,46+2,46+2,51+2
11128,D. Bertrand,26,176,64,France,64,Left,2,3,Medium/Medium,RM,71.0,64.0,58.0,70.0,26.0,40.0,,61,67,49,61,59,74,61,60,43,68,73,70,64,51,78,70,36,50,38,52,31,20,57,58,67,52,21,26,28,61+2,61+2,61+2,64+2,63+2,63+2,63+2,64+2,62+2,62+2,62+2,62+2,54+2,54+2,54+2,62+2,47+2,40+2,40+2,40+2,47+2,43+2,34+2,34+2,34+2,43+2
11134,A. Calcan,25,172,74,Romania,64,Right,3,3,Medium/Medium,LW,76.0,57.0,61.0,70.0,36.0,51.0,Injury Free,57,58,40,64,53,72,54,65,59,65,79,73,77,57,77,66,59,34,61,49,46,33,57,64,52,61,29,43,39,60+2,60+2,60+2,64+2,63+2,63+2,63+2,64+2,63+2,63+2,63+2,63+2,57+2,57+2,57+2,63+2,50+2,49+2,49+2,49+2,50+2,48+2,44+2,44+2,44+2,48+2
11135,R. Sottil,20,180,70,Italy,64,Right,3,3,Medium/Medium,LW,73.0,60.0,55.0,68.0,33.0,45.0,,57,61,42,60,52,68,52,45,42,68,73,73,73,58,75,66,46,45,48,51,38,25,62,59,69,55,31,35,39,60+2,60+2,60+2,63+2,63+2,63+2,63+2,63+2,62+2,62+2,62+2,61+2,54+2,54+2,54+2,61+2,49+2,44+2,44+2,44+2,49+2,47+2,40+2,40+2,40+2,47+2
11138,S. Rakowitz,29,172,66,Austria,64,Right,3,3,High/Medium,LM,83.0,60.0,57.0,72.0,31.0,44.0,,52,55,38,60,61,72,59,63,52,68,86,81,84,61,82,71,69,55,43,63,27,17,52,58,57,63,37,31,29,60+2,60+2,60+2,64+2,63+2,63+2,63+2,64+2,63+2,63+2,63+2,63+2,56+2,56+2,56+2,63+2,49+2,44+2,44+2,44+2,49+2,46+2,38+2,38+2,38+2,46+2
11145,B. Badibanga,23,176,71,Belgium,64,Right,3,3,Medium/Low,LM,72.0,60.0,58.0,70.0,24.0,52.0,Argues with Officials,61,55,30,62,40,71,42,64,48,66,75,70,78,54,75,68,76,56,55,71,31,15,61,59,49,58,23,29,21,58+2,58+2,58+2,64+2,63+2,63+2,63+2,64+2,63+2,63+2,63+2,62+2,56+2,56+2,56+2,62+2,46+2,42+2,42+2,42+2,46+2,42+2,34+2,34+2,34+2,42+2
11147,M. Deville,26,192,88,Luxembourg,64,Right,3,2,High/Medium,RM,67.0,62.0,60.0,58.0,33.0,76.0,,64,61,69,64,52,56,45,31,56,64,58,74,52,63,43,67,54,76,84,60,62,21,65,63,59,62,39,28,18,64+2,64+2,64+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,58+2,58+2,58+2,62+2,50+2,49+2,49+2,49+2,50+2,47+2,46+2,46+2,46+2,47+2
11157,F. Evina,18,180,77,Germany,64,Right,3,3,Medium/Medium,LM,82.0,62.0,55.0,66.0,34.0,68.0,Early Crosser,59,63,54,58,47,65,57,63,48,67,81,82,69,55,74,70,61,64,77,56,54,21,59,49,59,47,35,35,30,63+2,63+2,63+2,63+2,62+2,62+2,62+2,63+2,60+2,60+2,60+2,62+2,54+2,54+2,54+2,62+2,50+2,46+2,46+2,46+2,50+2,48+2,45+2,45+2,45+2,48+2
11162,S. Sow,22,182,74,Netherlands,64,Right,3,2,Medium/Medium,LW,73.0,61.0,53.0,64.0,29.0,58.0,,50,67,62,60,55,63,49,38,42,65,75,72,70,57,68,59,79,59,65,55,33,22,61,58,46,60,39,19,14,63+2,63+2,63+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,61+2,54+2,54+2,54+2,61+2,45+2,42+2,42+2,42+2,45+2,43+2,40+2,40+2,40+2,43+2
11183,W. Burns,24,173,68,Wales,64,Right,3,3,Medium/Medium,RW,92.0,59.0,55.0,63.0,35.0,59.0,Early Crosser,61,62,59,56,48,64,46,46,56,62,92,92,61,58,71,62,74,70,61,51,38,22,56,53,63,51,30,39,37,62+2,62+2,62+2,63+2,62+2,62+2,62+2,63+2,60+2,60+2,60+2,64+2,55+2,55+2,55+2,64+2,53+2,46+2,46+2,46+2,53+2,51+2,44+2,44+2,44+2,51+2
11219,D. Powell,28,187,84,England,64,Right,3,3,Medium/Medium,RW,89.0,61.0,54.0,64.0,28.0,64.0,"Power Free-Kick, Early Crosser",53,60,38,61,49,66,54,29,55,63,86,91,71,51,41,67,59,71,71,62,39,23,60,46,53,58,26,34,17,61+2,61+2,61+2,63+2,62+2,62+2,62+2,63+2,61+2,61+2,61+2,63+2,55+2,55+2,55+2,63+2,49+2,45+2,45+2,45+2,49+2,46+2,39+2,39+2,39+2,46+2
11221,K. Onose,26,177,65,Japan,64,Right,3,3,Medium/Low,RM,68.0,61.0,57.0,67.0,25.0,58.0,,63,65,57,56,58,69,56,45,53,63,71,65,70,63,68,56,67,68,58,58,45,19,60,58,57,63,27,20,18,61+2,61+2,61+2,63+2,62+2,62+2,62+2,63+2,61+2,61+2,61+2,63+2,55+2,55+2,55+2,63+2,47+2,43+2,43+2,43+2,47+2,44+2,37+2,37+2,37+2,44+2
11224,N. Maeda,24,175,66,Japan,64,Left,3,2,Medium/Medium,RM,74.0,61.0,58.0,65.0,17.0,65.0,,59,63,52,61,49,69,53,44,48,56,77,71,68,60,75,65,77,67,70,55,45,11,60,62,64,47,12,16,14,61+2,61+2,61+2,63+2,62+2,62+2,62+2,63+2,61+2,61+2,61+2,62+2,54+2,54+2,54+2,62+2,44+2,39+2,39+2,39+2,44+2,40+2,34+2,34+2,34+2,40+2
11225,K. Woolery,24,181,78,England,64,Right,4,3,High/Medium,LM,86.0,59.0,52.0,67.0,19.0,56.0,,58,65,57,55,44,66,56,32,45,63,87,86,82,59,74,56,64,70,58,51,33,14,56,51,63,54,17,14,15,61+2,61+2,61+2,64+2,62+2,62+2,62+2,64+2,60+2,60+2,60+2,63+2,52+2,52+2,52+2,63+2,46+2,38+2,38+2,38+2,46+2,43+2,33+2,33+2,33+2,43+2
11238,A. Bakayoko,21,179,69,France,64,Right,3,3,High/Medium,RW,77.0,59.0,60.0,70.0,54.0,51.0,,62,61,50,62,59,70,70,61,58,70,76,78,79,52,69,68,56,69,44,45,43,45,55,52,64,52,57,58,53,60+2,60+2,60+2,64+2,62+2,62+2,62+2,64+2,61+2,61+2,61+2,64+2,59+2,59+2,59+2,64+2,60+2,56+2,56+2,56+2,60+2,59+2,53+2,53+2,53+2,59+2
11246,E. Ledesma,31,183,74,Argentina,64,Left,3,3,Medium/Medium,RM,70.0,59.0,61.0,65.0,40.0,60.0,"Selfish, Argues with Officials",60,56,49,59,53,64,65,65,58,63,70,70,72,63,67,59,68,60,60,65,59,31,62,65,59,62,56,29,32,60+2,60+2,60+2,63+2,62+2,62+2,62+2,63+2,62+2,62+2,62+2,62+2,58+2,58+2,58+2,62+2,52+2,50+2,50+2,50+2,52+2,50+2,47+2,47+2,47+2,50+2
11250,N. Pierini,20,176,70,Italy,64,Right,3,3,High/Low,LW,74.0,58.0,60.0,66.0,34.0,47.0,,63,59,54,62,55,66,63,64,53,65,73,74,70,61,66,54,57,41,48,61,51,33,60,57,62,60,22,39,38,60+2,60+2,60+2,63+2,62+2,62+2,62+2,63+2,62+2,62+2,62+2,62+2,56+2,56+2,56+2,62+2,50+2,47+2,47+2,47+2,50+2,49+2,43+2,43+2,43+2,49+2
11254,A. Rodman,32,188,80,England,64,Right,3,3,High/Medium,RW,71.0,58.0,60.0,65.0,31.0,59.0,"Selfish, Crowd Favourite",59,60,50,60,54,65,56,58,55,63,74,68,78,59,59,61,45,66,63,54,42,32,61,64,50,58,38,19,20,60+2,60+2,60+2,63+2,62+2,62+2,62+2,63+2,62+2,62+2,62+2,62+2,57+2,57+2,57+2,62+2,49+2,46+2,46+2,46+2,49+2,46+2,40+2,40+2,40+2,46+2
11279,M. Köhlert,21,168,62,Germany,64,Left,3,3,Medium/Medium,LW,80.0,58.0,53.0,72.0,26.0,40.0,"Speed Dribbler (CPU AI Only), Crowd Favourite",58,61,46,56,50,74,52,41,44,67,81,79,86,52,83,66,64,61,32,43,28,23,57,54,64,63,18,31,24,59+2,59+2,59+2,64+2,62+2,62+2,62+2,64+2,61+2,61+2,61+2,63+2,53+2,53+2,53+2,63+2,48+2,40+2,40+2,40+2,48+2,45+2,34+2,34+2,34+2,45+2
11292,J. Þorsteinsson,20,177,73,Iceland,64,Right,4,3,Medium/Medium,LW,73.0,56.0,57.0,70.0,37.0,62.0,"Argues with Officials, Early Crosser",54,53,33,59,53,71,63,61,49,67,74,72,75,58,73,62,40,70,50,58,85,28,61,58,39,62,45,37,34,58+2,58+2,58+2,63+2,62+2,62+2,62+2,63+2,62+2,62+2,62+2,62+2,57+2,57+2,57+2,62+2,52+2,50+2,50+2,50+2,52+2,49+2,45+2,45+2,45+2,49+2
11298,Y. Fouzai,31,176,71,Tunisia,64,Left,4,3,Medium/Low,RM,72.0,59.0,61.0,66.0,27.0,54.0,,60,61,33,63,48,67,60,66,54,66,73,72,60,58,73,58,48,59,55,60,45,24,60,61,53,54,27,28,27,58+2,58+2,58+2,63+2,62+2,62+2,62+2,63+2,63+2,63+2,63+2,63+2,57+2,57+2,57+2,63+2,49+2,45+2,45+2,45+2,49+2,45+2,37+2,37+2,37+2,45+2
11303,K. Holzweiler,24,164,60,Germany,64,Right,4,4,Medium/Low,RM,86.0,58.0,53.0,71.0,23.0,45.0,Speed Dribbler (CPU AI Only),51,59,31,58,53,68,64,46,45,66,90,82,94,61,95,60,62,73,31,57,41,23,54,50,49,64,21,20,26,57+2,57+2,57+2,64+2,62+2,62+2,62+2,64+2,61+2,61+2,61+2,63+2,54+2,54+2,54+2,63+2,49+2,41+2,41+2,41+2,49+2,45+2,33+2,33+2,33+2,45+2
11332,K. Sheppard,28,181,80,Republic of Ireland,64,Right,4,3,High/Medium,LM,85.0,58.0,58.0,62.0,29.0,73.0,Early Crosser,61,57,59,58,59,61,60,50,55,62,86,85,72,56,60,61,79,74,74,57,69,30,61,57,63,58,40,12,16,62+2,62+2,62+2,63+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,63+2,55+2,55+2,55+2,63+2,50+2,46+2,46+2,46+2,50+2,47+2,43+2,43+2,43+2,47+2
11340,C. Negu?,23,176,72,Romania,64,Right,2,2,Medium/Low,RM,69.0,62.0,51.0,62.0,23.0,57.0,,41,67,67,60,54,60,34,28,55,64,73,66,61,52,73,65,72,71,53,48,44,22,64,54,63,54,15,17,22,62+2,62+2,62+2,59+2,61+2,61+2,61+2,59+2,59+2,59+2,59+2,59+2,55+2,55+2,55+2,59+2,44+2,42+2,42+2,42+2,44+2,41+2,36+2,36+2,36+2,41+2
11354,K. Morris,25,178,71,England,64,Left,3,3,High/High,RM,76.0,59.0,57.0,66.0,48.0,68.0,"Argues with Officials, Crowd Favourite",57,57,51,57,52,65,57,50,55,65,75,77,75,56,72,68,68,80,66,59,58,41,59,58,53,60,47,53,46,61+2,61+2,61+2,62+2,61+2,61+2,61+2,62+2,61+2,61+2,61+2,62+2,59+2,59+2,59+2,62+2,57+2,55+2,55+2,55+2,57+2,56+2,53+2,53+2,53+2,56+2
11365,T. Goppel,22,178,73,Netherlands,64,Right,2,3,Medium/High,RW,80.0,53.0,60.0,66.0,55.0,63.0,,67,53,57,63,51,65,60,48,58,66,78,81,75,58,64,58,66,70,64,48,50,51,58,52,49,60,60,54,52,60+2,60+2,60+2,63+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,64+2,59+2,59+2,59+2,64+2,62+2,58+2,58+2,58+2,62+2,61+2,57+2,57+2,57+2,61+2
11366,M. Cebula,23,177,65,Poland,64,Right,3,3,Medium/Medium,LM,76.0,56.0,62.0,67.0,53.0,62.0,Leadership,59,55,61,66,49,63,56,58,64,65,68,83,84,58,87,63,73,70,56,56,66,51,56,58,39,56,45,59,56,60+2,60+2,60+2,63+2,61+2,61+2,61+2,63+2,62+2,62+2,62+2,63+2,61+2,61+2,61+2,63+2,60+2,59+2,59+2,59+2,60+2,60+2,57+2,57+2,57+2,60+2
11372,M. Aratore,28,177,75,Switzerland,64,Right,3,3,Medium/Medium,LM,69.0,58.0,61.0,66.0,46.0,59.0,,65,55,57,62,53,66,65,56,58,65,68,69,67,57,83,67,59,62,60,56,54,44,60,58,51,57,48,41,44,60+2,60+2,60+2,62+2,61+2,61+2,61+2,62+2,61+2,61+2,61+2,62+2,58+2,58+2,58+2,62+2,56+2,53+2,53+2,53+2,56+2,54+2,50+2,50+2,50+2,54+2
11385,M. Gardyne,33,170,64,Scotland,64,Right,4,3,High/Medium,LM,79.0,57.0,59.0,68.0,44.0,62.0,Dives Into Tackles (CPU AI Only),62,58,55,58,54,66,58,59,54,63,81,77,88,53,83,58,84,73,57,55,53,41,54,62,64,62,42,44,42,59+2,59+2,59+2,63+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,63+2,57+2,57+2,57+2,63+2,56+2,52+2,52+2,52+2,56+2,54+2,49+2,49+2,49+2,54+2
11394,Y. Díaz,27,178,70,Colombia,64,Right,3,3,Medium/Medium,LM,84.0,58.0,56.0,64.0,32.0,64.0,,60,58,43,59,50,66,42,25,54,58,83,84,76,53,71,62,59,69,70,55,43,42,57,59,57,64,29,28,25,59+2,59+2,59+2,62+2,61+2,61+2,61+2,62+2,60+2,60+2,60+2,62+2,56+2,56+2,56+2,62+2,51+2,47+2,47+2,47+2,51+2,49+2,42+2,42+2,42+2,49+2
11396,J. Mullin,26,178,67,Scotland,64,Right,3,3,High/Medium,RM,77.0,62.0,61.0,64.0,27.0,60.0,"Dives Into Tackles (CPU AI Only), Selfish",63,61,42,61,51,63,62,53,59,64,78,77,72,44,71,63,45,71,63,67,43,21,61,61,61,65,21,31,28,59+2,59+2,59+2,63+2,61+2,61+2,61+2,63+2,62+2,62+2,62+2,63+2,57+2,57+2,57+2,63+2,49+2,45+2,45+2,45+2,49+2,46+2,37+2,37+2,37+2,46+2
11400,H. Tanaka,36,174,64,Japan,64,Right,3,2,Medium/Medium,RM,62.0,52.0,60.0,64.0,62.0,57.0,,65,49,52,62,47,65,52,32,55,62,63,61,70,67,55,56,33,62,55,57,62,60,68,64,24,68,65,61,68,58+2,58+2,58+2,62+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,63+2,61+2,61+2,61+2,63+2,62+2,60+2,60+2,60+2,62+2
11413,I. Durmu?,25,180,73,Turkey,64,Left,3,3,Medium/Medium,LM,77.0,60.0,62.0,63.0,50.0,56.0,,68,57,35,60,54,63,69,73,54,60,80,75,68,61,70,64,60,68,51,63,52,56,58,61,60,62,50,53,48,58+2,58+2,58+2,63+2,61+2,61+2,61+2,63+2,61+2,61+2,61+2,63+2,59+2,59+2,59+2,63+2,60+2,56+2,56+2,56+2,60+2,58+2,52+2,52+2,52+2,58+2
11417,K. Ward,28,168,65,Republic of Ireland,64,Right,4,3,High/Medium,RM,72.0,60.0,63.0,65.0,48.0,54.0,"Beat Offside Trap, Selfish",59,58,38,64,52,62,65,63,60,63,74,71,79,56,83,66,57,68,45,63,56,50,57,66,61,56,42,54,52,58+2,58+2,58+2,62+2,61+2,61+2,61+2,62+2,63+2,63+2,63+2,62+2,61+2,61+2,61+2,62+2,58+2,56+2,56+2,56+2,58+2,56+2,50+2,50+2,50+2,56+2
11420,A. Al Qahtani,26,171,65,Saudi Arabia,64,Right,3,2,High/Medium,LW,76.0,58.0,59.0,68.0,40.0,57.0,,58,55,30,64,54,69,41,57,62,67,78,74,76,53,53,67,34,63,61,61,45,49,55,54,47,45,38,40,37,58+2,58+2,58+2,63+2,61+2,61+2,61+2,63+2,62+2,62+2,62+2,63+2,59+2,59+2,59+2,63+2,55+2,53+2,53+2,53+2,55+2,52+2,45+2,45+2,45+2,52+2
11421,F. Boló,25,170,70,Argentina,64,Left,3,3,Medium/Medium,RM,72.0,55.0,62.0,67.0,40.0,49.0,,60,52,47,66,51,66,61,63,61,65,73,71,75,58,81,61,54,56,48,53,43,21,57,60,62,50,61,32,36,58+2,58+2,58+2,62+2,61+2,61+2,61+2,62+2,62+2,62+2,62+2,62+2,57+2,57+2,57+2,62+2,52+2,49+2,49+2,49+2,52+2,50+2,44+2,44+2,44+2,50+2
