,short_name,age,height_cm,weight_kg,nationality,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,pace,shooting,passing,dribbling,defending,physic,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
10398,S. Gassama,24,190,88,Spain,65,Right,3,2,Medium/Medium,ST,60.0,67.0,47.0,59.0,32.0,69.0,,38,72,75,56,59,61,40,35,35,60,60,60,59,54,46,66,72,56,80,61,58,26,57,53,68,46,30,26,23,64+2,64+2,64+2,57+2,60+2,60+2,60+2,57+2,57+2,57+2,57+2,55+2,51+2,51+2,51+2,55+2,43+2,43+2,43+2,43+2,43+2,42+2,45+2,45+2,45+2,42+2
10399,K. Ademi,23,196,86,Switzerland,65,Right,3,2,Medium/Low,ST,55.0,63.0,42.0,58.0,29.0,79.0,,26,67,73,51,57,59,41,34,31,61,52,57,45,62,43,65,69,77,88,54,60,24,67,53,57,54,20,26,27,64+2,64+2,64+2,55+2,60+2,60+2,60+2,55+2,56+2,56+2,56+2,54+2,51+2,51+2,51+2,54+2,42+2,43+2,43+2,43+2,42+2,41+2,44+2,44+2,44+2,41+2
10400,J. Bothroyd,37,190,89,England,65,Left,2,3,High/Low,ST,32.0,66.0,61.0,59.0,28.0,69.0,Long Passer (CPU AI Only),61,66,74,65,62,61,61,69,51,67,31,32,34,60,30,72,53,35,88,61,67,19,63,58,65,72,28,21,22,64+2,64+2,64+2,57+2,60+2,60+2,60+2,57+2,59+2,59+2,59+2,56+2,55+2,55+2,55+2,56+2,41+2,45+2,45+2,45+2,41+2,38+2,44+2,44+2,44+2,38+2
10401,T. Sakano,29,181,81,Japan,65,Right,3,2,High/Low,ST,60.0,65.0,50.0,61.0,30.0,64.0,,31,69,75,59,68,59,47,58,54,67,61,59,54,51,64,63,78,61,68,57,56,15,64,48,66,53,22,33,29,64+2,64+2,64+2,57+2,60+2,60+2,60+2,57+2,58+2,58+2,58+2,56+2,54+2,54+2,54+2,56+2,42+2,44+2,44+2,44+2,42+2,42+2,43+2,43+2,43+2,42+2
10409,S. Bak??,25,188,80,Turkey,65,Right,3,2,Medium/Low,RS,40.0,61.0,48.0,59.0,27.0,66.0,,35,67,74,62,50,58,34,30,43,66,44,37,43,68,51,55,49,54,78,56,54,24,71,47,61,46,15,27,24,63+2,63+2,63+2,56+2,60+2,60+2,60+2,56+2,58+2,58+2,58+2,55+2,54+2,54+2,54+2,55+2,41+2,44+2,44+2,44+2,41+2,40+2,42+2,42+2,42+2,40+2
10410,J. Valencia,27,187,81,Colombia,65,Right,4,3,High/Medium,ST,69.0,62.0,39.0,64.0,24.0,78.0,"Early Crosser, Outside Foot Shot",26,60,65,51,58,64,38,32,31,65,64,73,68,65,56,68,72,68,84,62,77,21,57,40,64,57,22,18,17,63+2,63+2,63+2,57+2,60+2,60+2,60+2,57+2,56+2,56+2,56+2,55+2,49+2,49+2,49+2,55+2,42+2,42+2,42+2,42+2,42+2,40+2,42+2,42+2,42+2,40+2
10413,L. Sekulski,28,187,78,Poland,65,Right,3,3,Medium/Medium,ST,74.0,62.0,39.0,63.0,26.0,70.0,Long Passer (CPU AI Only),31,65,70,50,64,63,34,27,24,64,73,74,69,60,56,61,68,70,72,55,65,19,58,45,68,64,26,18,23,63+2,63+2,63+2,58+2,60+2,60+2,60+2,58+2,56+2,56+2,56+2,56+2,48+2,48+2,48+2,56+2,43+2,40+2,40+2,40+2,43+2,42+2,41+2,41+2,41+2,42+2
10463,J. Obika,28,183,76,England,65,Left,2,2,Medium/Medium,ST,71.0,62.0,43.0,61.0,36.0,71.0,,31,63,65,53,56,58,52,57,30,65,69,72,65,58,60,67,72,55,88,54,50,15,63,39,66,67,48,30,28,64+2,64+2,64+2,57+2,59+2,59+2,59+2,57+2,56+2,56+2,56+2,55+2,48+2,48+2,48+2,55+2,44+2,43+2,43+2,43+2,44+2,44+2,47+2,47+2,47+2,44+2
10465,B. Moussiti-Oko,24,184,89,Congo,65,Right,2,2,High/Low,RS,61.0,64.0,39.0,58.0,26.0,71.0,,27,65,67,49,51,57,30,27,31,65,60,62,46,60,51,74,69,56,88,54,48,21,61,47,64,55,24,20,23,64+2,64+2,64+2,55+2,59+2,59+2,59+2,55+2,55+2,55+2,55+2,53+2,48+2,48+2,48+2,53+2,40+2,40+2,40+2,40+2,40+2,39+2,42+2,42+2,42+2,39+2
10466,A. Arroyo,25,183,82,Panama,65,Right,3,2,High/Low,ST,69.0,61.0,38.0,55.0,24.0,65.0,,26,62,76,53,51,50,31,25,22,64,60,77,49,61,53,67,67,51,80,54,45,20,65,41,58,61,17,18,22,64+2,64+2,64+2,55+2,59+2,59+2,59+2,55+2,54+2,54+2,54+2,52+2,46+2,46+2,46+2,52+2,39+2,38+2,38+2,38+2,39+2,39+2,40+2,40+2,40+2,39+2
10467,Yang Xu,32,188,80,China PR,65,Right,3,2,Medium/Low,ST,51.0,61.0,50.0,59.0,28.0,71.0,,37,62,72,56,57,57,63,67,48,61,42,59,56,64,59,72,70,63,80,47,58,11,71,44,48,59,21,34,24,63+2,63+2,63+2,55+2,59+2,59+2,59+2,55+2,56+2,56+2,56+2,55+2,52+2,52+2,52+2,55+2,41+2,43+2,43+2,43+2,41+2,40+2,43+2,43+2,43+2,40+2
10469,V. Vermeij,24,196,91,Netherlands,65,Right,2,2,Medium/Medium,ST,51.0,62.0,50.0,56.0,29.0,68.0,,46,66,78,56,45,55,33,30,44,62,45,55,42,60,52,68,66,66,83,50,31,23,65,56,62,64,27,19,23,63+2,63+2,63+2,56+2,59+2,59+2,59+2,56+2,56+2,56+2,56+2,56+2,53+2,53+2,53+2,56+2,43+2,42+2,42+2,42+2,43+2,41+2,41+2,41+2,41+2,41+2
10513,P. Schmidt,25,185,83,Germany,65,Right,3,2,Medium/Medium,CF,66.0,65.0,38.0,59.0,24.0,61.0,,31,70,65,50,61,54,35,27,27,64,64,67,68,51,63,65,64,58,75,56,28,18,67,37,58,62,19,22,19,63+2,63+2,63+2,56+2,58+2,58+2,58+2,56+2,54+2,54+2,54+2,53+2,46+2,46+2,46+2,53+2,39+2,36+2,36+2,36+2,39+2,38+2,37+2,37+2,37+2,38+2
10541,S. Mölders,34,185,79,Germany,65,Left,3,2,Medium/High,ST,48.0,67.0,45.0,49.0,36.0,75.0,,38,69,71,49,61,44,56,42,38,55,51,45,40,66,57,76,56,53,85,57,81,39,68,46,67,58,28,33,28,63+2,63+2,63+2,52+2,57+2,57+2,57+2,52+2,52+2,52+2,52+2,51+2,49+2,49+2,49+2,51+2,43+2,46+2,46+2,46+2,43+2,43+2,49+2,49+2,49+2,43+2
10542,R. König,36,190,93,Germany,65,Left,4,2,Medium/Medium,LS,30.0,68.0,48.0,46.0,37.0,73.0,"Avoids Using Weaker Foot, Long Passer (CPU AI Only)",48,70,79,46,57,38,59,43,38,62,30,30,36,66,38,70,40,51,93,66,58,35,72,58,60,68,35,36,12,63+2,63+2,63+2,52+2,57+2,57+2,57+2,52+2,53+2,53+2,53+2,50+2,51+2,51+2,51+2,50+2,41+2,46+2,46+2,46+2,41+2,40+2,47+2,47+2,47+2,40+2
11022,Vagnão Junior,27,172,62,Brazil,64,Left,4,3,Medium/Medium,LS,77.0,63.0,63.0,76.0,29.0,44.0,Power Free-Kick,72,64,51,62,71,75,66,65,51,71,84,71,91,61,91,59,52,61,39,61,31,31,62,64,64,66,17,32,31,63+2,63+2,63+2,69+2,66+2,66+2,66+2,69+2,66+2,66+2,66+2,67+2,59+2,59+2,59+2,67+2,53+2,45+2,45+2,45+2,53+2,49+2,38+2,38+2,38+2,49+2
11068,T. Kanamori,25,171,74,Japan,64,Right,3,3,High/Medium,LS,93.0,57.0,53.0,70.0,30.0,69.0,,53,58,59,61,54,71,51,40,43,65,91,94,87,57,78,61,76,78,68,49,59,19,57,48,63,60,36,22,33,63+2,63+2,63+2,65+2,63+2,63+2,63+2,65+2,61+2,61+2,61+2,64+2,54+2,54+2,54+2,64+2,52+2,45+2,45+2,45+2,52+2,50+2,44+2,44+2,44+2,50+2
11070,V. Créhin,30,169,75,France,64,Left,2,2,High/Medium,LS,68.0,63.0,58.0,67.0,32.0,65.0,Giant Throw-in,54,65,46,64,61,65,53,63,57,64,71,66,75,65,87,65,55,61,69,53,60,35,67,54,66,55,26,33,27,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,62+2,62+2,62+2,62+2,58+2,58+2,58+2,62+2,50+2,49+2,49+2,49+2,50+2,47+2,44+2,44+2,44+2,47+2
11071,C. Walch,31,181,77,Austria,64,Right,4,3,Medium/Medium,RS,72.0,62.0,56.0,70.0,30.0,64.0,,55,65,58,60,61,71,62,52,53,70,70,73,76,61,66,67,56,66,71,54,48,35,53,54,60,65,27,23,26,63+2,63+2,63+2,64+2,63+2,63+2,63+2,64+2,62+2,62+2,62+2,63+2,57+2,57+2,57+2,63+2,50+2,47+2,47+2,47+2,50+2,47+2,43+2,43+2,43+2,47+2
11081,V. Dama?can,20,180,74,Moldova,64,Right,3,2,High/Low,LS,65.0,65.0,56.0,61.0,21.0,54.0,Speed Dribbler (CPU AI Only),51,68,62,59,58,60,42,67,49,63,68,63,59,62,67,61,64,58,53,65,51,12,67,62,61,62,20,16,14,63+2,63+2,63+2,62+2,63+2,63+2,63+2,62+2,62+2,62+2,62+2,60+2,55+2,55+2,55+2,60+2,42+2,40+2,40+2,40+2,42+2,39+2,35+2,35+2,35+2,39+2
11109,J. Thiaré,26,183,68,Senegal,64,Right,1,3,Medium/Medium,RS,78.0,60.0,52.0,67.0,22.0,57.0,,52,60,57,58,58,65,44,30,46,63,75,80,81,64,76,62,69,65,60,59,34,12,65,53,59,58,20,20,18,62+2,62+2,62+2,63+2,63+2,63+2,63+2,63+2,61+2,61+2,61+2,62+2,54+2,54+2,54+2,62+2,45+2,40+2,40+2,40+2,45+2,42+2,35+2,35+2,35+2,42+2
11110,C. McAleny,26,178,66,England,64,Right,3,3,High/Medium,ST,73.0,66.0,60.0,66.0,24.0,46.0,Argues with Officials,64,65,48,67,64,64,68,58,50,64,71,75,77,66,78,67,33,43,46,69,54,24,61,49,65,50,24,17,17,62+2,62+2,62+2,65+2,63+2,63+2,63+2,65+2,63+2,63+2,63+2,62+2,55+2,55+2,55+2,62+2,46+2,42+2,42+2,42+2,46+2,43+2,35+2,35+2,35+2,43+2
11150,F. Kastrati,27,180,77,Kosovo,64,Right,3,3,High/Medium,ST,81.0,61.0,53.0,65.0,40.0,72.0,"Injury Free, Skilled Dribbling",53,59,65,57,56,64,54,42,43,63,80,81,76,58,66,70,82,73,64,56,88,48,59,56,69,57,29,39,36,63+2,63+2,63+2,62+2,62+2,62+2,62+2,62+2,60+2,60+2,60+2,61+2,56+2,56+2,56+2,61+2,54+2,52+2,52+2,52+2,54+2,53+2,51+2,51+2,51+2,53+2
11151,D. Rose,25,173,72,England,64,Right,3,2,High/Medium,RS,79.0,62.0,53.0,64.0,41.0,67.0,"Injury Prone, Injury Free",47,63,66,57,64,62,54,39,49,60,77,80,88,59,62,62,91,68,62,58,71,41,63,56,59,56,46,29,37,63+2,63+2,63+2,62+2,62+2,62+2,62+2,62+2,61+2,61+2,61+2,60+2,55+2,55+2,55+2,60+2,52+2,50+2,50+2,50+2,52+2,51+2,50+2,50+2,50+2,51+2
11159,J. Odgaard,20,188,80,Denmark,64,Left,3,3,High/Medium,ST,64.0,63.0,50.0,64.0,39.0,55.0,,42,68,61,56,44,63,52,34,38,65,67,62,64,56,73,66,57,40,68,55,39,22,66,58,59,64,55,31,22,63+2,63+2,63+2,60+2,62+2,62+2,62+2,60+2,60+2,60+2,60+2,57+2,52+2,52+2,52+2,57+2,44+2,44+2,44+2,44+2,44+2,43+2,44+2,44+2,44+2,43+2
11165,B. McKay,30,170,68,Northern Ireland,64,Right,4,2,High/Medium,RS,71.0,64.0,52.0,65.0,23.0,68.0,Beat Offside Trap,44,68,61,55,60,63,41,32,51,62,75,68,78,60,83,62,75,73,71,60,53,21,60,62,67,67,16,20,23,63+2,63+2,63+2,61+2,62+2,62+2,62+2,61+2,61+2,61+2,61+2,60+2,55+2,55+2,55+2,60+2,45+2,43+2,43+2,43+2,45+2,42+2,39+2,39+2,39+2,42+2
11185,R. Karjalainen,23,185,70,Finland,64,Right,4,3,Medium/Medium,RS,73.0,62.0,57.0,62.0,32.0,58.0,Speed Dribbler (CPU AI Only),58,63,57,60,55,62,59,59,50,64,74,73,59,58,67,66,59,62,65,60,34,27,61,55,56,61,27,33,29,62+2,62+2,62+2,62+2,62+2,62+2,62+2,62+2,60+2,60+2,60+2,61+2,55+2,55+2,55+2,61+2,49+2,45+2,45+2,45+2,49+2,47+2,42+2,42+2,42+2,47+2
11191,N. Ajose,27,173,78,England,64,Right,4,3,High/Medium,RS,73.0,64.0,50.0,63.0,30.0,59.0,Early Crosser,56,62,59,46,55,61,61,56,35,60,74,73,77,61,73,69,58,66,60,64,46,32,68,59,64,62,34,20,12,62+2,62+2,62+2,61+2,62+2,62+2,62+2,61+2,59+2,59+2,59+2,59+2,52+2,52+2,52+2,59+2,46+2,41+2,41+2,41+2,46+2,44+2,39+2,39+2,39+2,44+2
11197,P. Bueno,29,181,65,Argentina,64,Right,2,2,Medium/Medium,ST,69.0,64.0,38.0,64.0,19.0,51.0,,29,68,63,39,41,62,37,31,28,66,67,70,64,59,69,65,69,64,49,58,33,13,70,57,63,58,11,18,16,62+2,62+2,62+2,59+2,62+2,62+2,62+2,59+2,58+2,58+2,58+2,56+2,49+2,49+2,49+2,56+2,38+2,34+2,34+2,34+2,38+2,37+2,32+2,32+2,32+2,37+2
11307,G. Scamacca,20,195,80,Italy,64,Right,3,3,Medium/Medium,LS,51.0,65.0,49.0,63.0,34.0,64.0,Long Passer (CPU AI Only),22,66,69,60,57,64,51,70,40,69,53,49,60,56,37,68,72,54,75,64,47,24,56,59,55,59,50,17,18,63+2,63+2,63+2,57+2,61+2,61+2,61+2,57+2,60+2,60+2,60+2,55+2,54+2,54+2,54+2,55+2,41+2,44+2,44+2,44+2,41+2,39+2,44+2,44+2,44+2,39+2
11309,W. Jordán,28,183,87,Colombia,64,Right,2,3,High/Low,ST,50.0,63.0,56.0,63.0,34.0,65.0,Injury Free,48,66,64,56,58,63,60,47,59,65,55,45,64,61,57,72,31,73,77,52,34,48,62,65,56,60,35,22,12,63+2,63+2,63+2,59+2,61+2,61+2,61+2,59+2,60+2,60+2,60+2,59+2,59+2,59+2,59+2,59+2,47+2,49+2,49+2,49+2,47+2,44+2,42+2,42+2,42+2,44+2
11314,B. Cmiljanic,23,191,84,Montenegro,64,Right,4,3,Medium/Low,LS,62.0,61.0,50.0,62.0,28.0,58.0,Long Passer (CPU AI Only),39,64,68,55,52,65,61,59,40,69,56,66,41,55,33,67,66,49,70,51,37,16,62,54,67,52,30,22,19,63+2,63+2,63+2,58+2,61+2,61+2,61+2,58+2,58+2,58+2,58+2,57+2,52+2,52+2,52+2,57+2,41+2,40+2,40+2,40+2,41+2,40+2,39+2,39+2,39+2,40+2
11315,M. Mancosu,34,182,75,Italy,64,Right,3,3,Medium/Medium,LS,69.0,65.0,51.0,60.0,24.0,61.0,,51,65,60,55,65,59,57,48,34,61,70,68,64,59,66,69,80,50,66,61,55,20,65,57,66,58,22,20,18,63+2,63+2,63+2,60+2,61+2,61+2,61+2,60+2,59+2,59+2,59+2,58+2,51+2,51+2,51+2,58+2,42+2,40+2,40+2,40+2,42+2,40+2,39+2,39+2,39+2,40+2
11328,M. Bakenga,26,181,77,Norway,64,Right,3,2,Medium/Low,LS,78.0,59.0,52.0,63.0,38.0,61.0,"Power Free-Kick, Injury Free",57,60,62,59,59,60,46,27,44,63,78,78,78,58,73,62,82,60,68,58,39,44,61,47,48,55,52,19,16,62+2,62+2,62+2,62+2,61+2,61+2,61+2,62+2,59+2,59+2,59+2,60+2,53+2,53+2,53+2,60+2,50+2,47+2,47+2,47+2,50+2,48+2,45+2,45+2,45+2,48+2
11338,M. Vodu?,24,181,83,Romania,64,Right,3,2,High/Medium,ST,81.0,60.0,43.0,64.0,22.0,67.0,,38,65,59,48,52,62,39,32,35,66,79,83,74,55,70,64,55,68,68,47,66,19,61,49,59,55,22,13,13,62+2,62+2,62+2,60+2,61+2,61+2,61+2,60+2,58+2,58+2,58+2,58+2,49+2,49+2,49+2,58+2,42+2,39+2,39+2,39+2,42+2,40+2,37+2,37+2,37+2,40+2
11390,M. Szczepa?ski,21,168,60,Poland,64,Right,3,3,High/Medium,LF,76.0,57.0,60.0,64.0,36.0,60.0,,57,61,43,64,47,62,54,46,63,61,76,76,81,58,77,57,57,71,55,50,61,26,63,60,52,58,36,39,40,59+2,59+2,59+2,63+2,61+2,61+2,61+2,63+2,62+2,62+2,62+2,63+2,58+2,58+2,58+2,63+2,53+2,50+2,50+2,50+2,53+2,50+2,44+2,44+2,44+2,50+2
11439,D. Fitz,20,175,67,Austria,64,Right,3,3,High/Low,RS,70.0,60.0,60.0,66.0,32.0,46.0,,44,60,47,66,44,63,65,62,61,67,73,68,81,46,86,62,78,55,41,64,37,22,54,64,55,59,22,42,39,57+2,57+2,57+2,61+2,61+2,61+2,61+2,61+2,63+2,63+2,63+2,60+2,58+2,58+2,58+2,60+2,47+2,46+2,46+2,46+2,47+2,46+2,40+2,40+2,40+2,46+2
11464,B. Hanlan,22,182,83,England,64,Right,3,2,High/High,ST,85.0,61.0,47.0,63.0,31.0,74.0,,48,59,53,48,58,63,60,40,42,63,84,86,68,55,69,69,72,78,87,59,37,22,60,47,58,47,29,30,35,63+2,63+2,63+2,60+2,60+2,60+2,60+2,60+2,57+2,57+2,57+2,60+2,51+2,51+2,51+2,60+2,49+2,44+2,44+2,44+2,49+2,48+2,43+2,43+2,43+2,48+2
11465,I. Sissoko,23,190,89,France,64,Right,3,2,Medium/Medium,ST,69.0,65.0,48.0,59.0,31.0,67.0,,40,66,66,52,43,60,46,56,43,62,66,71,56,53,48,70,70,54,84,65,38,15,57,49,69,58,41,24,22,63+2,63+2,63+2,58+2,60+2,60+2,60+2,58+2,57+2,57+2,57+2,56+2,50+2,50+2,50+2,56+2,42+2,41+2,41+2,41+2,42+2,41+2,42+2,42+2,42+2,41+2
11467,C. Tarragona,28,180,77,Argentina,64,Right,3,3,High/Low,RS,59.0,66.0,47.0,60.0,29.0,62.0,,32,71,67,55,49,59,39,40,44,60,53,63,60,62,63,60,66,65,68,67,41,28,62,54,67,61,33,17,20,63+2,63+2,63+2,57+2,60+2,60+2,60+2,57+2,58+2,58+2,58+2,56+2,53+2,53+2,53+2,56+2,43+2,43+2,43+2,43+2,43+2,41+2,41+2,41+2,41+2,41+2
11475,N. Brock-Madsen,26,190,80,Denmark,64,Right,3,2,Medium/Medium,RS,62.0,62.0,47.0,58.0,36.0,75.0,,33,64,67,58,51,58,42,22,41,62,59,64,53,57,42,64,57,76,83,59,56,25,61,53,56,48,34,40,25,62+2,62+2,62+2,57+2,60+2,60+2,60+2,57+2,57+2,57+2,57+2,56+2,54+2,54+2,54+2,56+2,46+2,47+2,47+2,47+2,46+2,45+2,47+2,47+2,47+2,45+2
11540,T. Morishima,22,175,66,Japan,64,Right,3,3,Medium/Low,LF,71.0,51.0,60.0,68.0,26.0,50.0,Finesse Shot,38,56,38,69,39,67,53,56,65,67,67,75,75,51,82,55,62,57,48,40,41,20,55,64,49,60,22,31,26,56+2,56+2,56+2,60+2,60+2,60+2,60+2,60+2,62+2,62+2,62+2,61+2,58+2,58+2,58+2,61+2,45+2,46+2,46+2,46+2,45+2,42+2,37+2,37+2,37+2,42+2
11551,T. Pope,33,190,86,England,64,Right,3,2,High/Medium,ST,44.0,65.0,53.0,53.0,34.0,86.0,Long Passer (CPU AI Only),40,68,71,61,60,47,45,35,50,62,34,53,48,60,56,66,93,84,89,59,79,47,67,60,62,65,33,19,15,63+2,63+2,63+2,55+2,59+2,59+2,59+2,55+2,57+2,57+2,57+2,55+2,57+2,57+2,57+2,55+2,46+2,51+2,51+2,51+2,46+2,44+2,49+2,49+2,49+2,44+2
11553,R. Dadashov,27,190,84,Azerbaijan,64,Right,4,2,High/Medium,ST,58.0,64.0,48.0,56.0,33.0,72.0,,35,66,66,50,62,57,41,59,46,57,57,59,43,65,51,65,57,67,80,59,63,20,65,57,66,51,38,28,27,63+2,63+2,63+2,56+2,59+2,59+2,59+2,56+2,57+2,57+2,57+2,55+2,53+2,53+2,53+2,55+2,44+2,45+2,45+2,45+2,44+2,43+2,45+2,45+2,45+2,43+2
11556,O. Palmer,27,196,92,England,64,Right,3,2,Medium/High,ST,62.0,61.0,44.0,59.0,26.0,79.0,,38,65,66,52,46,55,42,27,33,65,53,70,58,56,67,62,39,65,91,54,75,24,68,51,62,65,13,25,28,63+2,63+2,63+2,57+2,59+2,59+2,59+2,57+2,56+2,56+2,56+2,55+2,51+2,51+2,51+2,55+2,43+2,43+2,43+2,43+2,43+2,42+2,43+2,43+2,43+2,42+2
11558,Y. Mamilonne,27,190,87,France,64,Right,3,2,Medium/Medium,RS,67.0,61.0,45.0,56.0,26.0,70.0,,30,67,70,54,55,55,32,38,47,60,66,67,58,58,39,54,61,57,84,54,54,20,66,47,65,60,22,22,19,63+2,63+2,63+2,56+2,59+2,59+2,59+2,56+2,57+2,57+2,57+2,55+2,51+2,51+2,51+2,55+2,40+2,42+2,42+2,42+2,40+2,39+2,41+2,41+2,41+2,39+2
11563,M. Papadopulos,34,183,79,Czech Republic,64,Right,2,2,Medium/Low,ST,58.0,63.0,55.0,56.0,39.0,66.0,,52,64,70,57,65,54,55,40,57,57,62,54,61,64,56,69,81,38,74,56,77,26,63,55,58,64,45,34,27,62+2,62+2,62+2,57+2,59+2,59+2,59+2,57+2,58+2,58+2,58+2,56+2,53+2,53+2,53+2,56+2,45+2,48+2,48+2,48+2,45+2,44+2,49+2,49+2,49+2,44+2
11564,R. Bowman,27,185,83,England,64,Right,3,2,High/Medium,LS,68.0,61.0,47.0,60.0,31.0,78.0,,31,62,65,58,53,56,41,39,43,61,67,69,68,58,70,65,78,78,81,55,72,26,63,48,65,58,33,25,22,62+2,62+2,62+2,57+2,59+2,59+2,59+2,57+2,57+2,57+2,57+2,56+2,53+2,53+2,53+2,56+2,45+2,46+2,46+2,46+2,45+2,44+2,46+2,46+2,46+2,44+2
11572,J. Vojtuš,25,186,74,Slovakia,64,Right,4,2,High/Low,ST,70.0,63.0,44.0,57.0,23.0,64.0,,42,64,67,49,51,53,44,35,34,61,67,73,70,54,52,65,70,75,72,60,31,20,65,48,65,55,22,14,15,62+2,62+2,62+2,57+2,59+2,59+2,59+2,57+2,56+2,56+2,56+2,56+2,49+2,49+2,49+2,56+2,42+2,38+2,38+2,38+2,42+2,40+2,36+2,36+2,36+2,40+2
11607,A. Papazoglou,31,196,96,Greece,64,Right,3,2,Low/Low,ST,30.0,65.0,50.0,53.0,27.0,78.0,,31,67,75,57,63,55,53,58,42,61,30,30,29,63,29,73,36,67,92,56,69,23,64,62,61,56,34,11,15,63+2,63+2,63+2,52+2,58+2,58+2,58+2,52+2,56+2,56+2,56+2,52+2,53+2,53+2,53+2,52+2,38+2,44+2,44+2,44+2,38+2,36+2,42+2,42+2,42+2,36+2
11612,Dêniro Prestes,31,187,82,Brazil,64,Right,3,2,Medium/Medium,RS,52.0,64.0,44.0,57.0,27.0,75.0,,33,63,72,47,56,59,45,47,38,57,49,54,53,56,51,70,60,62,84,60,70,22,66,51,62,65,24,21,19,62+2,62+2,62+2,54+2,58+2,58+2,58+2,54+2,54+2,54+2,54+2,52+2,49+2,49+2,49+2,52+2,39+2,41+2,41+2,41+2,39+2,38+2,42+2,42+2,42+2,38+2
11615,L. Norris,26,184,84,England,64,Right,3,2,High/Low,ST,61.0,66.0,47.0,58.0,27.0,65.0,"Long Throw-in, Power Free-Kick",44,65,64,56,55,57,53,64,42,58,62,60,61,55,62,74,66,67,70,63,52,22,65,32,67,57,37,14,13,62+2,62+2,62+2,56+2,58+2,58+2,58+2,56+2,54+2,54+2,54+2,55+2,49+2,49+2,49+2,55+2,42+2,41+2,41+2,41+2,42+2,40+2,39+2,39+2,39+2,40+2
11654,A. Gnanduillet,27,193,93,Ivory Coast,64,Right,3,2,Medium/Medium,RS,67.0,64.0,44.0,58.0,29.0,80.0,,40,60,70,48,60,59,51,62,40,57,64,69,67,54,38,75,65,63,90,65,82,20,57,38,54,49,16,31,37,62+2,62+2,62+2,55+2,57+2,57+2,57+2,55+2,53+2,53+2,53+2,53+2,48+2,48+2,48+2,53+2,43+2,43+2,43+2,43+2,43+2,43+2,46+2,46+2,46+2,43+2
12163,Lee Keun Ho,23,185,85,Korea Republic,63,Right,3,2,High/Medium,LS,68.0,64.0,58.0,62.0,24.0,71.0,,50,65,66,68,49,62,49,31,48,62,68,68,67,67,54,66,58,65,77,63,67,19,65,63,64,48,26,12,18,65+2,65+2,65+2,63+2,64+2,64+2,64+2,63+2,63+2,63+2,63+2,62+2,57+2,57+2,57+2,62+2,45+2,45+2,45+2,45+2,45+2,43+2,41+2,41+2,41+2,43+2
12170,N. Delfouneso,28,186,78,England,63,Right,2,3,Medium/Medium,LS,67.0,61.0,57.0,66.0,29.0,57.0,,54,60,64,64,61,67,61,36,48,63,63,71,76,58,69,63,73,59,66,59,27,19,65,61,56,57,28,28,19,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,62+2,62+2,62+2,61+2,56+2,56+2,56+2,61+2,46+2,43+2,43+2,43+2,46+2,44+2,40+2,40+2,40+2,44+2
12181,Murilo Mendes,24,179,73,Brazil,63,Right,3,3,Medium/Medium,RF,77.0,59.0,48.0,72.0,22.0,53.0,"Injury Free, Selfish, Crowd Favourite",42,62,56,57,42,73,42,41,35,72,76,78,76,56,64,62,56,60,56,56,38,16,56,51,61,54,20,18,16,62+2,62+2,62+2,63+2,63+2,63+2,63+2,63+2,61+2,61+2,61+2,61+2,52+2,52+2,52+2,61+2,44+2,39+2,39+2,39+2,44+2,41+2,35+2,35+2,35+2,41+2
12186,V. Castellanos,20,178,74,Argentina,63,Right,3,3,Medium/Low,ST,72.0,61.0,58.0,65.0,33.0,51.0,"Injury Free, Selfish, Crowd Favourite",54,68,50,63,49,66,55,35,57,64,71,72,70,53,68,57,58,52,53,55,42,26,63,61,40,59,30,34,39,61+2,61+2,61+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,63+2,62+2,57+2,57+2,57+2,62+2,49+2,46+2,46+2,46+2,49+2,47+2,42+2,42+2,42+2,47+2
12260,K. Kozuka,24,173,68,Japan,63,Right,3,2,Medium/Medium,LF,77.0,53.0,66.0,67.0,41.0,59.0,,59,58,43,68,37,65,61,66,68,70,75,79,71,48,72,50,62,75,60,47,38,25,61,70,46,58,44,48,43,58+2,58+2,58+2,64+2,62+2,62+2,62+2,64+2,65+2,65+2,65+2,65+2,62+2,62+2,62+2,65+2,55+2,53+2,53+2,53+2,55+2,53+2,46+2,46+2,46+2,53+2
