,index,short_name,age,height_cm,weight_kg,nationality,ethnicity,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,attacking_crossing,attacking_finishing,attacking_short_passing,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure
912,912,C. Senior,22,175.8,63.6,England,Caucasian,64,Right,Good,Excellent,Medium/Low,RM,55.8,57.57,53.11,69.66,61.02,41.55,46.27,63.57,89.53,90.09,82.5,47.42,81.05,14,8,10,8,4,11,11,10,13
913,913,N. Thomas,24,177.9,80.2,England,Caucasian,64,Left,Average,Good,Medium/Medium,RW,61.72,58.98,55.6,65.76,61.02,45.08,52.7,62.41,86.89,85.27,81.81,53.67,81.38,13,12,12,6,7,10,10,11,11
914,914,Y. Hamed,19,177.6,66.3,Romania,Middle-eastern,64,,Good,Average,Medium/Medium,RM,53.11,55.88,54.44,62.87,48.37,33.11,52.58,61.91,89.7,93.24,70.51,50.74,51.68,14,11,9,6,3,11,11,8,9
915,915,M. Tumminello,20,180.0,76.1,Italy,Caucasian,64,Left,Average,Average,High/Low,LW,27.82,68.44,52.4,50.72,26.36,27.68,41.93,60.27,47.85,58.73,54.67,65.33,64.23,11,12,13,13,5,12,9,12,10
916,916,J. Karlsson,20,171.3,70.0,Sweden,Caucasian,63,Right,Average,Good,High/Low,LW,45.95,62.68,55.29,67.02,47.11,47.62,40.49,67.18,82.28,77.15,91.82,65.17,89.73,12,8,11,7,5,13,10,11,11
917,917,B. Bye,29,185.9,83.3,Norway,Caucasian,63,Right,Excellent,Good,,RW,56.87,64.0,60.39,63.32,46.86,32.92,49.47,62.18,68.59,69.16,60.77,67.45,52.81,13,15,12,7,3,13,11,12,12
918,918,L. Dajaku,18,180.3,75.1,Germany,Caucasian,63,Right,Excellent,Good,Medium/Medium,RM,49.05,65.4,59.96,68.37,49.63,60.05,43.61,66.29,68.6,71.12,78.27,63.06,72.18,12,11,11,7,2,12,10,11,10
919,919,T. Müller,26,179.6,74.9,Germany,Caucasian,63,Right,Good,Good,Medium/Medium,RM,54.32,60.99,63.27,66.91,63.72,51.82,53.76,63.96,81.98,78.63,76.23,59.18,71.18,13,12,12,6,6,12,11,10,12
920,920,P. Smyth,21,174.7,72.4,,,63,Right,Average,Average,Medium/Medium,RW,53.88,62.53,57.79,64.53,51.96,37.81,45.53,63.43,82.12,84.62,89.08,58.07,78.0,14,9,11,9,5,12,12,12,11
921,921,L. Schnellbacher,25,180.1,76.5,Germany,Caucasian,63,Right,Average,Good,High/Medium,LM,25.45,61.75,62.25,62.99,42.34,31.88,42.65,65.41,80.27,74.59,74.95,59.94,76.6,14,11,11,7,3,11,11,12,12
922,922,,30,177.3,70.5,Sweden,Caucasian,63,Right,Good,Average,Medium/Medium,LM,63.48,59.81,66.83,61.67,50.51,63.93,62.2,64.15,63.54,64.7,70.3,62.92,79.38,13,11,12,13,8,12,13,8,12
923,923,O. Batista Meier,18,178.4,67.3,Germany,Caucasian,63,Right,Good,Good,Medium/Medium,LM,50.71,60.22,49.16,67.02,52.49,45.44,43.18,67.98,77.96,73.19,83.01,60.8,80.8,11,7,12,6,3,11,11,11,10
924,924,J. Ramos,26,182.1,80.1,Colombia,Black,63,Right,Good,Good,Medium/Medium,RM,54.03,60.34,56.4,64.96,50.51,45.82,45.49,62.59,67.72,75.43,72.75,52.93,52.83,14,15,10,7,6,12,11,11,12
925,925,Marcinho,24,173.1,65.6,Brazil,Black,63,Right,Good,Average,High/Medium,RW,55.42,59.79,51.79,67.81,45.26,55.04,49.93,71.66,71.66,73.08,78.27,58.9,73.43,13,10,11,10,4,12,9,13,11
926,926,D. Widemann,22,179.6,72.4,Germany,Caucasian,63,Right,Good,Good,Medium/Medium,LM,43.58,66.47,56.27,65.44,63.49,51.82,47.39,63.52,78.04,78.08,79.07,57.27,78.47,10,9,11,7,4,11,10,11,11
927,927,F. Melara,33,188.2,81.9,Italy,Caucasian,63,Right,Excellent,Good,Medium/Medium,LW,65.97,48.41,58.66,55.63,61.93,59.23,56.69,68.5,68.86,67.26,55.09,68.39,33.04,13,16,9,10,9,12,12,11,13
928,928,,25,180.1,70.6,Australia,Caucasian,63,Right,Excellent,Good,High/Low,LW,47.51,59.61,56.36,64.63,50.8,41.88,40.96,61.94,91.46,90.76,78.12,55.55,71.12,14,12,9,7,4,11,11,10,11
929,929,V. Constantin,21,174.2,69.6,Romania,Middle-eastern,63,Right,Good,Average,High/Medium,LW,59.38,58.25,61.19,63.99,43.68,38.57,46.89,62.49,82.17,77.6,75.1,55.43,76.1,12,11,13,5,4,11,11,10,10
930,930,J. Toro,22,173.6,64.2,Honduras,,63,Right,Good,Good,Medium/Low,LW,65.65,52.19,67.03,66.73,70.03,44.85,64.88,68.19,57.81,67.28,79.83,60.81,76.3,10,11,10,8,4,11,13,11,12
931,931,R. Guder,24,182.7,79.1,Germany,Caucasian,63,Right,Excellent,Average,Medium/Medium,RM,58.53,61.68,51.77,64.52,51.07,40.65,41.7,61.08,83.65,85.75,74.42,57.61,73.05,14,14,12,9,4,11,10,10,9
932,932,L. Hannant,25,179.5,69.6,England,Caucasian,63,Right,Excellent,Good,High/High,LM,52.35,62.19,61.52,61.43,46.43,31.56,58.09,64.71,63.75,68.69,59.5,62.05,71.17,14,13,11,16,11,12,11,7,14
933,933,M. Hamzi,27,171.8,60.6,Saudi Arabia,Middle-eastern,63,Right,Excellent,Good,Medium/Medium,LM,55.46,56.7,57.7,62.39,35.01,33.49,51.58,64.42,85.49,79.57,79.94,55.34,69.71,13,8,9,12,9,12,11,10,11
934,934,,27,181.5,64.8,Saudi Arabia,Middle-eastern,63,Right,Excellent,Good,High/Medium,RM,59.1,58.29,60.23,63.72,57.7,44.41,56.36,62.18,72.69,77.03,71.51,52.93,57.78,14,11,11,12,9,11,11,9,11
935,935,K. Nakamura,18,180.1,74.7,Japan,Asian,63,Right,Good,Excellent,High/Medium,LW,48.72,58.72,59.02,73.79,68.85,69.32,46.05,66.7,74.93,76.38,71.6,60.6,62.84,14,14,8,8,6,11,10,10,12
936,936,M. Sanoh,23,170.4,62.4,Netherlands,Caucasian,63,Right,Average,Good,Medium/Medium,RM,55.58,58.97,52.14,67.02,53.64,47.67,43.5,65.01,85.27,82.88,87.26,55.49,88.19,12,14,9,11,5,11,10,8,11
937,937,S. Handle,26,169.6,68.4,Germany,Caucasian,63,Right,Good,Average,Medium/Medium,LM,59.04,54.11,58.91,67.23,61.53,47.39,46.34,60.77,85.72,79.15,87.26,58.56,86.09,12,10,10,10,9,11,11,9,10
938,938,Z. Elbouzedi,21,180.1,69.8,Republic of Ireland,Caucasian,63,Right,Good,Average,Medium/Medium,RM,50.45,57.24,63.75,64.75,56.84,58.55,64.28,64.15,71.47,66.33,65.53,58.34,67.55,10,9,10,8,5,11,12,12,12
939,939,M. Moro,24,182.0,76.0,Ghana,Black,63,Right,Good,Average,Medium/Medium,RM,54.18,57.39,57.98,65.14,44.28,38.02,45.53,63.17,81.06,81.88,74.52,58.31,70.93,12,9,9,10,5,11,11,8,11
940,940,S. Dooley,27,180.3,79.9,Northern Ireland,Caucasian,63,Right,Good,Good,Medium/Medium,RM,63.53,57.57,59.34,67.79,56.84,56.49,55.65,61.93,72.26,68.07,67.23,58.73,61.51,9,8,10,7,8,11,13,11,12
941,941,Pirulo,27,175.6,70.3,Spain,Caucasian,63,Left,Good,Good,Medium/Low,LM,55.49,58.98,67.32,64.2,64.09,54.72,62.55,67.29,63.07,66.33,67.6,49.66,72.29,10,10,10,7,3,12,12,12,10
942,942,N. Jakimovski,29,186.6,76.9,FYR Macedonia,,63,Left,Good,Average,High/Medium,LW,60.13,56.4,59.99,65.97,61.44,59.57,59.37,62.63,69.23,74.57,62.87,58.73,63.17,11,13,9,13,9,11,11,11,10
943,943,,26,172.8,66.8,England,Caucasian,63,Right,Good,Good,High/Medium,LM,59.48,54.42,47.42,64.26,56.77,44.69,49.1,63.81,88.39,82.25,91.53,58.38,91.19,14,11,10,10,3,11,10,10,11
944,944,E. Dina Ebimbe,18,183.4,76.6,France,Caucasian,63,Right,Good,Average,Medium/Medium,RM,57.67,32.63,67.01,61.88,54.0,45.91,62.68,67.42,72.07,66.14,66.44,58.58,66.91,13,14,10,13,10,11,12,10,11
945,945,A. Dønnum,21,178.7,73.5,Norway,Caucasian,63,Left,Average,Excellent,High/Medium,LM,56.99,54.57,57.85,66.09,48.76,40.54,53.83,62.92,81.06,75.44,73.63,54.73,70.12,13,13,10,13,8,12,10,8,10
946,946,R. Östlind,29,176.1,66.1,Sweden,Caucasian,63,Left,Average,Average,Medium/Medium,LM,63.61,54.03,63.88,61.26,54.35,51.73,53.84,58.97,69.08,72.05,67.23,60.28,54.2,14,9,10,11,8,12,11,9,11
947,947,João Teixeira,23,173.8,67.8,Portugal,Caucasian,63,Right,Good,Good,Medium/Medium,LM,47.95,63.44,64.96,65.89,43.47,41.03,62.7,62.85,67.38,56.62,85.57,60.02,78.17,6,10,11,7,4,11,10,10,12
948,948,H. Vetlesen,19,180.3,71.9,Norway,Caucasian,63,Right,Good,Good,Medium/Medium,LM,58.67,45.61,64.41,65.79,60.22,54.86,63.08,63.67,63.17,69.33,77.33,60.81,82.61,14,11,9,10,12,11,13,10,12
949,949,S. Wright,21,175.3,65.2,Scotland,Caucasian,63,Right,Good,Good,High/Low,LM,54.54,58.37,57.11,67.81,43.87,63.53,47.72,65.36,83.72,85.26,81.66,52.51,79.45,12,8,8,7,4,11,11,11,10
950,950,Kim Jun Yub,31,177.8,73.1,Korea Republic,Asian,63,Right,Excellent,Good,Medium/Medium,LM,66.49,56.37,62.1,62.74,43.17,42.7,50.77,61.0,81.06,74.4,63.15,57.58,71.05,14,13,8,11,12,11,9,8,12
951,951,J. Lindseth,23,182.1,70.9,Norway,Caucasian,63,Right,Good,Average,Medium/Medium,LM,56.97,54.29,63.16,63.72,54.32,44.92,57.44,68.0,68.44,74.05,72.35,55.31,68.29,14,11,10,12,8,10,11,10,11
952,952,D. Grubb,27,182.8,82.3,England,Caucasian,63,Right,Good,Good,Medium/Medium,LW,65.24,57.84,56.63,63.55,59.51,62.53,52.74,62.02,72.26,74.02,72.73,54.19,68.63,14,12,12,7,4,11,11,11,12
953,953,A. Palavecino,22,179.5,73.1,Argentina,Caucasian,63,Right,Good,Good,High/Low,RW,61.28,50.21,66.84,60.26,60.07,57.13,52.74,61.97,68.71,69.43,74.56,56.43,64.91,13,12,12,8,4,10,12,10,11
954,954,S. Kowalczyk,20,169.8,59.5,Poland,Caucasian,63,,Good,Average,Medium/Medium,RM,53.11,55.93,60.01,64.31,50.27,38.38,53.11,68.5,78.56,77.32,85.52,52.13,70.12,15,6,8,13,4,11,11,11,11
955,955,Wang Jinxian,23,174.6,70.4,China PR,Asian,63,Right,Good,Good,Medium/Medium,RM,52.96,42.36,59.56,67.74,32.63,36.77,56.04,63.88,71.45,69.06,81.83,54.73,73.38,13,11,6,10,9,12,12,8,10
956,956,K. Nishizawa,22,170.5,67.2,Japan,Asian,63,Right,Good,Average,High/Medium,LM,64.02,51.95,56.63,62.52,58.8,63.88,56.38,64.04,69.48,70.98,68.85,44.02,73.59,13,10,9,11,5,13,10,9,10
957,957,M. Gomes,30,180.2,75.5,Switzerland,Caucasian,63,Right,Good,Average,Medium/Medium,RM,57.69,49.66,59.69,52.05,51.65,47.42,53.89,62.37,68.26,72.49,72.36,57.54,59.73,15,14,9,11,11,13,10,10,9
958,958,M. Vitzthum,27,184.7,78.4,Germany,Caucasian,63,Left,Good,Average,Medium/Medium,LM,57.03,57.57,56.06,53.27,49.27,31.88,53.72,54.69,71.24,78.3,66.16,65.27,63.02,16,15,10,12,12,9,8,7,11
959,959,A. Pellegrino,29,190.2,67.8,Norway,Caucasian,62,Right,Good,Good,Medium/Medium,LW,57.22,62.02,57.01,68.2,54.91,53.72,47.31,63.74,70.44,77.11,72.75,48.05,55.3,12,12,11,9,6,12,10,12,11
960,960,P. Soiri,24,182.6,62.5,Finland,Black,62,Right,Good,Average,High/Medium,LW,57.06,67.36,59.22,64.51,45.46,40.35,55.3,59.23,75.31,73.76,62.64,45.21,68.21,11,11,9,11,7,13,11,10,9
961,961,K. Zapolnik,26,182.0,77.1,,,62,Right,Excellent,Average,Medium/Medium,RM,61.2,63.95,58.67,64.23,41.91,31.21,46.39,61.82,69.17,65.57,70.5,59.26,71.29,13,13,11,12,5,11,11,12,11
962,962,L. Millar,19,178.2,72.5,,,62,Right,Good,Good,High/Medium,LW,48.0,59.54,56.11,65.78,47.73,34.58,41.96,65.01,73.69,76.48,69.56,54.47,67.79,11,12,10,6,3,11,11,11,10
963,963,T. Bonga,22,196.2,88.9,Germany,Caucasian,62,Right,Good,Average,,LM,36.96,54.94,54.39,67.77,30.67,28.18,26.64,65.55,75.03,77.53,65.34,58.12,54.07,13,16,10,10,4,10,11,10,9
964,964,J. Larsson,20,177.9,80.4,Sweden,Caucasian,62,Right,Good,Good,,RM,57.11,58.1,57.24,65.28,44.84,27.15,40.96,65.04,77.06,73.97,66.57,53.15,68.48,14,13,9,9,6,11,11,11,11
965,965,J. Mondal,22,176.0,69.7,England,Caucasian,62,Left,Good,Good,High/Medium,RW,56.77,58.24,55.55,61.74,54.44,53.28,49.71,59.69,81.81,80.68,77.57,54.06,74.28,14,12,12,8,5,11,11,11,11
966,966,A. Riel,29,181.8,73.5,Denmark,Caucasian,62,Right,Excellent,Good,High/Medium,LW,45.94,57.57,56.08,60.86,28.19,46.46,29.75,59.27,80.24,77.35,83.21,64.65,65.21,12,12,11,10,3,11,10,10,12
967,967,B. Lubala,21,176.6,72.9,DR Congo,Black,62,Right,Average,Good,Medium/Medium,LW,56.11,57.37,62.1,60.94,43.66,47.01,55.05,60.61,75.63,71.95,64.91,60.76,73.2,12,13,12,8,6,11,11,9,11
968,968,C. Zady Sery,19,176.6,71.9,Ivory Coast,Black,62,Right,Good,Good,Medium/Medium,LM,52.38,59.08,59.74,68.56,44.5,52.07,45.63,61.3,76.59,75.9,67.85,51.8,77.04,12,9,10,7,3,11,10,12,9
969,969,M. Green,32,183.9,80.9,England,Caucasian,62,Right,Excellent,Average,High/High,RW,51.21,60.89,51.15,59.27,48.86,51.27,48.96,55.78,78.15,81.6,74.51,54.06,69.93,15,14,11,11,7,12,10,13,11
970,970,M. Heinrich,21,180.0,75.3,Germany,Caucasian,62,Right,Average,Good,Medium/Medium,RM,58.23,54.46,55.55,64.39,45.78,57.73,46.58,64.57,77.27,75.16,78.96,56.3,73.39,11,11,8,6,4,11,11,10,10
971,971,R. Lambe,28,175.1,80.7,Bermuda,Black,62,Right,Good,Good,,RM,58.87,52.91,54.77,61.04,53.19,53.28,53.4,56.85,80.64,78.02,76.65,57.55,81.77,12,14,11,10,10,12,11,10,10
972,972,D. Camacho,22,178.0,71.0,Colombia,Black,62,Right,Average,Good,Medium/Medium,RM,51.68,59.05,62.46,63.03,41.65,41.12,55.05,61.4,69.0,66.08,65.68,54.76,66.95,13,12,9,7,6,12,11,9,11
973,973,P. Malinowski,35,170.1,66.5,Poland,Caucasian,62,Right,Good,Good,High/Medium,RM,53.51,53.97,63.16,61.07,55.09,41.68,60.67,57.07,70.54,77.12,70.73,50.06,72.05,14,11,11,6,9,12,13,9,12
974,974,M. Garcia,27,174.3,65.4,,,62,Left,Good,Average,Medium/Medium,LM,61.59,55.65,61.22,62.13,49.5,41.03,61.76,61.84,67.2,64.29,68.45,56.76,79.42,11,8,9,9,3,12,11,12,11
975,975,K. Sekiguchi,33,171.4,66.2,Japan,Asian,62,Right,Average,Average,High/Medium,LM,55.42,53.85,55.84,66.95,58.44,61.59,50.45,66.31,76.14,81.13,73.74,53.88,74.5,10,10,7,10,3,12,8,9,9
976,976,K. Söderström,33,182.3,79.1,Sweden,Caucasian,62,Right,Good,Average,Medium/Medium,RM,56.63,48.37,59.38,63.61,47.97,48.99,53.18,66.26,62.09,68.89,61.74,58.07,57.91,13,13,10,9,5,12,11,9,14
977,977,,29,171.7,71.0,Slovakia,Caucasian,62,Right,Good,Good,Medium/Medium,LM,61.57,53.8,64.61,63.0,55.18,37.64,50.19,61.28,75.55,73.0,65.04,51.1,65.51,10,12,8,8,5,10,12,10,10
978,978,M. Meneses,20,174.3,70.9,Chile,Caucasian,62,Right,Good,Good,Medium/Low,RW,63.04,59.87,66.18,49.71,54.72,56.33,57.96,64.23,70.97,68.55,74.56,52.36,72.92,15,10,12,6,2,11,12,11,9
979,979,P. Petrescu,26,176.5,72.4,Romania,Middle-eastern,62,Right,Good,Average,Medium/Medium,RM,56.7,59.84,57.94,61.59,38.05,33.2,46.01,62.56,81.31,78.79,75.08,37.42,64.48,14,7,6,7,3,11,11,9,9
980,980,I. Bermingham,30,177.3,73.2,Republic of Ireland,Caucasian,62,Left,Good,Good,High/High,LM,62.49,52.97,59.74,56.42,58.22,29.14,54.67,56.81,70.21,68.34,72.77,53.03,60.82,17,12,9,15,10,12,11,8,11
981,981,M. Willsch,28,180.2,72.4,Germany,Caucasian,62,Right,Good,Average,High/High,LM,62.52,46.69,61.1,55.19,49.27,33.68,48.67,60.01,78.06,78.27,66.66,60.81,68.11,17,12,7,12,11,11,10,10,9
982,982,H. Silveira,26,189.2,82.0,Uruguay,Caucasian,62,Right,Average,Good,Medium/Medium,LM,39.07,63.61,43.88,48.16,39.33,31.61,38.52,58.26,35.26,49.62,44.97,57.79,45.6,8,17,10,6,2,12,10,13,12
983,983,C. Costin,21,177.3,72.8,Romania,Middle-eastern,62,Right,Good,Average,High/Medium,RM,62.07,27.96,55.42,57.81,49.53,38.27,34.32,62.29,78.86,78.27,69.22,54.56,72.58,13,11,5,10,11,11,10,6,7
984,984,J. Torres,19,169.3,58.0,Mexico,Caucasian,61,Right,Good,Average,Medium/Medium,LM,56.98,62.64,59.56,65.34,47.91,59.14,56.37,52.88,72.44,76.05,73.97,57.9,89.1,10,7,11,6,2,12,9,13,9
985,985,Andre Shinyashiki,22,175.3,68.2,Brazil,Caucasian,61,Right,Good,Average,High/High,LM,42.03,63.48,56.11,60.95,42.51,33.59,38.8,59.85,74.75,73.13,73.49,55.19,69.62,14,10,11,9,5,12,10,12,11
986,986,H. García,22,168.6,61.7,Venezuela,Black,61,Left,Average,Average,Medium/Medium,LW,52.74,58.18,59.22,64.88,45.99,43.63,59.6,63.18,76.86,78.44,66.95,45.72,67.8,8,11,12,8,4,10,12,9,10
987,987,J. McDonagh,23,180.1,70.2,Northern Ireland,Caucasian,61,Right,Good,Average,,RM,55.81,54.46,62.36,61.81,47.89,48.28,55.26,55.95,77.64,82.54,73.97,55.46,81.88,11,12,10,9,10,11,10,10,11
988,988,A. Al Nazera,26,170.2,69.3,Saudi Arabia,Middle-eastern,61,,Good,Good,Medium/Low,LM,51.29,53.1,64.16,61.7,49.8,52.91,59.62,68.5,59.41,60.09,64.41,56.94,57.91,12,12,11,11,5,11,12,12,11
989,989,V. Tasar,22,174.5,65.4,Germany,Caucasian,61,Right,Good,Good,High/Medium,LM,57.6,62.43,59.45,64.19,47.64,41.84,44.6,61.85,79.43,77.44,69.14,54.47,74.06,12,8,10,7,3,10,11,10,9
990,990,K. Al Kaabi,27,177.4,68.8,Saudi Arabia,Middle-eastern,61,Right,Good,Good,High/Medium,RM,57.56,57.57,57.46,60.29,47.64,45.86,49.37,60.45,77.31,80.86,76.05,56.1,75.72,14,9,9,6,3,10,10,11,11
991,991,A. Al Najjar,22,175.1,68.3,Saudi Arabia,Middle-eastern,61,Right,Good,Good,High/Medium,RW,55.01,54.67,60.84,62.19,45.91,62.84,56.85,62.87,76.59,78.26,70.05,55.49,76.31,9,11,11,10,8,10,10,10,9
992,992,M. Sørensen,26,179.8,67.7,Denmark,Caucasian,61,Right,Excellent,Average,Medium/Medium,RM,53.51,53.99,56.13,63.89,47.64,45.17,49.14,61.59,77.14,80.86,80.7,54.4,74.39,13,11,10,12,6,11,11,10,10
993,993,E. Mensah,21,170.1,64.7,,,61,Left,Good,Average,Medium/Medium,LW,53.55,56.09,48.21,64.19,50.82,32.19,43.8,61.01,80.58,83.72,85.32,55.92,89.96,12,8,10,4,4,11,11,9,10
994,994,R. Moldoveanu,20,177.2,73.8,Romania,Middle-eastern,61,Right,Good,Average,Medium/Medium,LM,62.74,58.38,57.32,59.51,34.27,26.24,45.9,63.59,75.3,68.59,61.92,54.2,64.68,11,11,10,5,2,11,12,11,9
995,995,L. Fritzson,23,183.9,77.4,Sweden,Caucasian,61,Right,Good,Good,High/Medium,RW,48.42,51.43,63.78,64.6,47.91,37.29,60.84,65.29,78.69,67.01,65.68,59.44,59.05,13,12,12,10,8,9,12,9,11
996,996,A. Amadi-Holloway,26,188.2,82.8,Wales,Caucasian,61,Right,Good,Average,High/Medium,RM,32.86,58.44,57.89,58.89,40.64,45.36,52.06,63.73,68.78,70.61,69.0,48.71,50.79,13,15,9,11,9,11,9,11,10
997,997,Li Yuanyi,25,174.6,70.0,China PR,Asian,61,Right,Excellent,Average,Medium/Medium,RM,55.29,54.38,62.16,60.12,52.73,48.99,57.42,60.22,70.34,65.62,72.36,56.69,66.66,14,11,11,9,6,11,10,11,12
998,998,N. Fitzgerald,27,175.1,70.5,Australia,Caucasian,61,Right,Good,Good,High/Medium,LM,53.63,58.36,54.3,61.74,60.28,49.25,49.26,58.31,80.14,83.02,80.65,52.07,72.68,15,12,12,9,8,11,11,11,10
999,999,C. Blackett-Taylor,21,169.8,66.5,England,Caucasian,61,Right,Average,Good,High/Medium,LM,54.11,53.1,55.98,60.81,46.81,38.99,42.54,56.63,77.14,87.7,81.62,51.89,73.83,13,13,10,11,4,11,10,11,11
1000,1000,,27,182.7,69.8,Sweden,Caucasian,61,Right,Good,Average,High/Medium,LM,55.87,50.76,62.16,61.85,59.0,53.85,57.56,59.62,67.3,66.14,69.64,57.91,68.6,14,11,11,13,10,10,11,11,11
1001,1001,B. Kindsvater,26,175.4,66.6,Germany,Caucasian,61,Left,Good,Average,Medium/Medium,RM,59.17,58.0,56.8,59.41,47.38,55.57,53.79,57.76,75.32,80.86,71.06,63.38,75.83,13,9,9,9,4,11,9,10,10
1002,1002,A. Mohammad,22,179.8,70.3,Denmark,Caucasian,61,Right,Good,Good,Medium/Medium,RW,51.32,48.4,50.34,66.67,45.05,50.76,31.16,63.15,83.89,79.29,85.53,63.02,87.71,12,10,8,6,4,11,8,8,9
1003,1003,C. Conteh,19,181.5,72.7,,,61,Right,Good,Good,High/Medium,LM,52.71,54.83,50.43,68.73,49.92,34.71,33.77,62.71,89.79,91.51,83.36,52.02,76.38,9,8,8,8,3,10,9,8,10
1004,1004,K. Twardek,22,185.9,79.4,Canada,Caucasian,61,,Good,Good,Medium/Medium,RW,53.11,54.09,57.19,60.59,53.88,51.93,50.57,68.5,79.45,74.54,66.87,52.01,69.51,14,13,10,8,8,10,11,11,11
1005,1005,J. Thorsen,29,183.9,79.1,Denmark,Caucasian,61,Right,Good,Average,Medium/High,LM,59.7,55.43,61.25,61.78,47.38,34.83,61.83,58.85,63.7,65.16,61.9,56.48,61.64,17,13,9,11,11,10,11,7,12
1006,1006,K. Antonik,20,182.8,68.2,Poland,Caucasian,61,Right,Good,Good,Medium/Medium,RM,54.88,56.2,54.51,56.75,52.25,36.34,54.51,58.42,77.14,84.93,75.22,48.75,70.6,14,12,9,11,6,11,10,11,8
1007,1007,J. Shaffelburg,19,177.7,68.1,Canada,Caucasian,61,Left,Average,Average,Medium/Medium,LM,62.71,48.99,53.28,63.0,59.73,42.03,44.25,58.77,76.64,75.21,75.64,54.3,63.83,12,8,10,11,8,10,11,9,10
1008,1008,E. Ye?ilyurt,25,177.6,72.4,Germany,Caucasian,61,Right,Masterful,Good,Medium/Medium,RM,65.25,54.52,63.5,65.49,35.67,39.67,56.73,66.44,66.84,62.18,65.68,51.6,62.96,11,12,7,10,4,10,9,9,10
1009,1009,L. Prip,22,182.0,70.0,Denmark,Caucasian,61,Left,Good,Good,,RM,58.67,46.32,57.45,62.73,59.28,49.74,54.07,58.51,77.64,71.78,63.45,55.76,69.51,11,11,7,12,4,11,11,10,10
1010,1010,I. Atanga,18,173.1,70.3,Ghana,Black,61,Right,Average,Good,Medium/Medium,RW,57.61,52.91,56.6,64.45,49.34,34.66,33.77,59.62,88.44,90.09,80.97,50.4,78.64,12,11,8,6,3,8,11,8,9
1011,1011,R. Takahashi,25,170.2,62.6,Japan,Asian,61,,Good,Average,Medium/Medium,LM,53.11,40.43,53.49,66.19,48.6,29.3,39.57,68.5,73.36,71.77,73.38,61.76,72.58,16,13,6,12,10,12,8,6,9
1012,1012,N. Fernández,19,169.7,65.7,Chile,Caucasian,61,Right,Good,Average,Medium/High,RM,61.49,40.21,62.05,55.19,48.28,35.62,57.52,59.75,72.58,71.61,74.63,51.15,74.02,14,11,6,10,12,12,10,9,9
1013,1013,C. Wood,22,176.6,78.3,England,Black,61,Left,Average,Average,High/Medium,LM,56.37,35.64,45.32,60.28,40.17,40.81,40.35,57.87,70.21,71.77,69.0,55.9,69.45,13,13,5,12,11,11,9,7,9
1014,1014,B. Bida,18,174.5,66.9,Poland,Caucasian,60,Right,Good,Average,High/Medium,LM,51.82,57.57,59.19,61.77,46.81,31.98,42.32,58.65,84.87,79.88,78.59,54.76,74.6,10,8,10,12,3,11,11,11,8
1015,1015,M. Kremer,29,175.7,68.7,Germany,Caucasian,60,Right,Excellent,Average,High/Low,LM,55.47,58.35,54.3,59.02,66.47,64.53,31.92,61.49,76.92,76.02,76.57,56.38,76.13,12,11,12,6,9,11,11,12,9
1016,1016,M. Ndjoli,20,183.3,63.6,England,Caucasian,60,Right,Excellent,Average,High/Low,RM,46.16,58.33,51.54,57.65,46.1,41.26,40.68,60.71,69.92,70.94,64.27,56.1,61.52,13,12,11,11,3,12,11,13,12
1017,1017,S. Elia,20,182.8,69.6,Italy,Caucasian,60,,Good,Average,High/Medium,RW,51.59,64.6,54.61,64.94,50.36,44.23,41.45,58.95,69.04,67.94,58.39,43.06,61.52,9,8,9,6,5,11,10,13,11
1018,1018,R. Grego-Cox,22,170.5,64.5,Republic of Ireland,Caucasian,60,Right,Good,Good,High/Medium,RW,43.01,56.92,50.75,56.29,50.28,39.95,43.31,58.54,72.51,75.25,72.61,60.83,86.52,14,6,11,6,4,12,10,12,11
1019,1019,R. Castro,26,164.3,68.4,Argentina,Caucasian,60,Right,Good,Good,Medium/Medium,LM,48.56,46.86,56.19,68.76,49.86,42.24,52.94,61.01,80.25,80.25,79.65,54.4,88.81,11,6,8,11,4,10,11,9,9
1020,1020,B. Garcés,26,175.2,77.0,Colombia,Black,60,Right,Good,Average,Medium/Medium,RM,48.0,61.0,50.58,65.16,33.49,50.13,39.42,60.53,72.54,71.45,73.61,53.51,72.85,15,13,9,9,3,11,9,11,9
1021,1021,T. Kallevåg,26,179.4,65.0,Norway,Caucasian,60,Right,Excellent,Average,Medium/Medium,RM,55.23,55.81,59.94,57.71,56.35,37.07,56.26,61.04,69.59,64.83,66.02,61.33,78.06,12,10,9,11,5,10,10,10,9
1022,1022,S. Al Nabit,23,174.4,67.6,Saudi Arabia,Middle-eastern,60,,Good,Average,Medium/Low,LW,51.29,55.32,56.85,60.37,39.44,43.63,49.03,58.95,76.96,77.55,84.17,51.03,74.39,11,7,9,10,3,11,10,11,9
1023,1023,V. Danale,21,172.0,67.3,Romania,Middle-eastern,60,Right,Average,Good,Medium/Medium,RM,58.9,57.04,56.93,57.88,47.85,38.75,47.3,61.43,74.41,73.61,63.98,46.37,80.43,11,9,8,8,3,10,11,9,8
