,index,short_name,age,height_cm,weight_kg,nationality,ethnicity,overall,preferred_foot,weak_foot,skill_moves,work_rate,team_position,attacking_crossing,attacking_finishing,attacking_short_passing,skill_dribbling,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_stamina,power_strength,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,defending_marking,defending_standing_tackle,defending_sliding_tackle
1023,1023,L. Hodson,27,174.4,70.9,Northern Ireland,Caucasian,62,Right,Excellent,Average,Medium/Medium,RB,56.38,41.52,62.0,58.22,53.71,59.1,67.72,66.18,65.4,62.26,79.99,14,11,10,10,9,6,56.91,61.19,61.12
1024,1024,J. Ericsson,25,180.3,65.0,Sweden,Caucasian,62,Left,Average,Average,High/Medium,LB,54.06,40.2,56.83,63.48,52.3,57.7,72.87,80.0,72.78,58.46,69.85,15,11,11,9,10,8,53.93,59.59,58.67
1025,1025,J. Clisby,27,179.7,72.0,Australia,Caucasian,62,Left,Good,Average,Medium/High,LB,52.42,44.7,64.32,53.29,55.93,50.96,62.5,68.54,69.53,61.65,68.03,14,15,13,10,11,10,59.7,61.73,57.57
1026,1026,O. Muzayil,26,173.3,61.2,Saudi Arabia,Middle-eastern,62,Right,Average,Average,Medium/Medium,RWB,54.93,32.67,58.13,56.93,51.2,59.85,75.37,76.75,66.43,58.94,73.51,14,12,11,10,9,8,59.03,60.04,58.23
1027,1027,,30,186.2,78.2,Poland,Caucasian,62,Left,Average,Average,Medium/High,LB,50.68,48.21,59.43,51.88,57.26,51.55,71.49,71.51,66.17,57.55,62.8,16,15,12,8,9,9,56.36,60.33,58.69
1028,1028,Jiang Zhe,30,179.0,83.7,China PR,Asian,62,Right,Good,Average,Medium/Medium,RB,52.72,41.49,64.69,61.93,62.95,60.95,52.04,51.94,70.3,58.8,64.94,15,15,11,7,8,9,60.09,60.92,66.0
1029,1029,M. Olosunde,21,185.8,72.0,United States,Caucasian,62,Right,Good,Average,High/Medium,RB,53.43,41.84,61.01,61.55,47.47,60.9,77.35,75.03,65.64,56.3,60.27,10,13,11,9,6,8,59.59,62.04,63.07
1030,1030,S. Kelly,25,191.0,75.8,Scotland,Caucasian,62,Left,Good,Average,High/Medium,LB,57.6,38.3,60.15,59.43,58.28,57.15,71.14,68.45,50.38,59.35,52.89,13,13,12,9,9,8,62.14,61.14,59.51
1031,1031,Anderson,21,183.5,83.7,Brazil,Caucasian,62,,Good,Good,Medium/Medium,RB,53.13,43.83,55.33,56.43,32.35,54.44,75.03,78.25,66.26,55.55,66.65,12,11,12,8,8,7,53.44,63.23,57.04
1032,1032,,23,178.8,70.3,England,Caucasian,62,Left,Average,Average,Medium/Medium,LB,59.67,34.62,54.38,58.15,53.81,55.81,71.02,76.03,64.18,60.7,65.49,12,12,11,10,8,8,59.03,59.14,59.77
1033,1033,Kim Dong Min,24,180.4,72.5,Korea Republic,Asian,62,Right,Good,Average,Medium/Medium,RB,57.05,30.05,48.31,58.39,36.64,56.98,73.31,63.13,68.46,68.28,72.06,12,11,12,11,9,7,59.93,62.09,64.5
1034,1034,M. Vallecilla,28,174.6,72.3,Colombia,Black,62,Right,Average,Average,Medium/Medium,LB,61.84,32.89,58.06,55.48,49.77,56.1,72.08,64.91,67.6,58.69,67.81,15,13,12,9,8,9,59.19,59.97,55.24
1035,1035,M. Troiani,22,179.6,75.3,Italy,Caucasian,62,Left,Good,Average,High/High,LB,56.88,24.76,58.23,59.31,58.75,56.26,70.3,69.42,70.35,56.12,64.87,13,11,11,9,7,11,50.83,68.1,67.35
1036,1036,S. Wiseman,33,182.8,72.2,Gibraltar,Black,62,Right,Excellent,Average,High/Medium,RWB,56.96,24.54,55.08,56.42,53.25,53.84,72.08,70.82,66.38,57.66,64.83,15,14,11,10,10,8,59.02,60.06,59.03
1037,1037,D. Poggenberg,27,184.4,78.1,Germany,Caucasian,62,Left,Good,Average,Medium/Medium,LB,56.57,35.27,49.84,60.31,45.55,61.39,65.61,64.14,60.15,59.09,62.07,10,13,11,8,8,9,65.3,65.64,53.82
1038,1038,D. Graur,24,178.0,65.6,,,62,Right,Good,Average,High/Medium,RB,54.35,34.51,59.05,51.3,38.6,58.6,71.24,73.23,67.42,55.28,66.65,14,12,11,10,10,7,57.01,64.07,60.54
1039,1039,K. Knoyle,22,177.3,63.5,England,Caucasian,62,Right,Good,Average,High/High,RB,58.34,21.6,59.01,59.06,50.7,60.7,85.2,86.71,82.3,49.83,78.74,13,9,10,10,8,6,51.42,63.28,59.79
1040,1040,J. Cranston,25,179.8,79.1,Wales,Caucasian,62,,Average,Average,High/Medium,LB,53.13,29.31,53.58,61.75,49.66,55.96,76.75,77.0,75.46,45.07,66.44,17,12,11,8,9,8,59.27,58.36,58.98
1041,1041,J. Díaz,20,180.4,78.5,Mexico,Caucasian,62,Left,Good,Average,Medium/High,LB,60.45,23.44,64.32,57.59,57.74,61.27,64.52,62.44,59.95,56.63,60.21,11,13,12,10,6,9,61.36,64.25,62.43
1042,1042,M. Bakhit,27,167.1,61.5,Saudi Arabia,Middle-eastern,62,Right,Good,Average,Medium/Medium,RB,54.4,30.95,53.12,53.69,45.8,54.06,74.09,72.8,62.96,52.61,79.3,15,12,11,9,9,7,58.2,61.47,62.34
1043,1043,L. Germoni,21,175.2,65.3,Italy,Caucasian,62,Left,Average,Average,Low/Medium,LB,59.35,32.62,58.37,52.19,52.92,57.63,64.52,65.37,61.36,62.1,56.0,13,13,11,9,8,8,62.14,62.73,61.08
1044,1044,L. Sernicola,22,187.3,81.0,Italy,Caucasian,62,Right,Good,Average,Low/Medium,RB,57.68,29.99,59.96,49.56,42.78,58.19,57.79,62.87,46.73,58.56,73.28,12,11,12,8,11,11,60.02,63.42,60.8
1045,1045,S. Ntiya-Ntiya,22,165.8,61.9,South Africa,Black,62,,Good,Average,Medium/Medium,LB,53.13,21.74,51.77,62.21,58.28,55.96,73.93,71.68,63.49,59.19,64.83,12,10,11,9,7,8,67.23,61.26,56.58
1046,1046,C. Stokes,28,185.2,82.6,England,Black,62,Left,Good,Average,Low/Medium,LWB,55.89,22.31,57.01,52.97,50.27,55.51,41.63,53.98,57.72,61.19,48.77,11,14,11,8,10,7,59.87,59.08,56.35
1047,1047,F. Sepúlveda,27,179.5,70.1,Chile,Caucasian,62,Right,Average,Average,Medium/Medium,RB,64.24,21.9,62.31,54.24,61.99,62.16,68.36,62.44,63.43,48.33,51.81,11,12,11,8,6,6,57.06,64.26,64.79
1048,1048,A. Hagelskjær,22,187.1,69.4,,,62,Left,Average,Average,Medium/Medium,LB,56.05,25.12,61.34,56.31,54.88,58.1,59.97,62.58,49.5,52.76,51.87,13,12,11,9,8,5,62.74,60.81,60.61
1049,1049,,24,193.5,83.4,Australia,Caucasian,62,Left,Good,Average,Medium/Medium,LB,37.4,20.93,44.41,40.39,39.2,44.83,55.22,58.57,39.3,47.18,39.38,13,17,10,4,5,7,61.26,62.2,60.48
1050,1050,J. Keohane,28,180.1,71.5,Republic of Ireland,Caucasian,61,,Good,Good,High/Medium,RB,64.43,57.7,64.34,63.75,58.37,55.96,75.64,75.6,68.42,55.72,64.5,13,11,12,11,12,11,59.05,55.48,52.35
1051,1051,Paulinho,24,177.9,70.7,Brazil,Black,61,Left,Good,Average,High/Medium,LWB,57.8,59.79,61.75,64.31,54.5,61.29,75.76,73.84,75.32,53.47,69.14,13,10,11,11,10,8,51.91,59.79,55.71
1052,1052,,28,185.4,80.5,England,Caucasian,61,Right,Good,Average,High/Medium,RB,47.39,58.33,62.93,61.86,57.55,63.39,72.97,79.47,71.76,52.68,54.24,14,15,9,11,12,11,58.48,62.68,61.17
1053,1053,T. Archibald,21,179.6,64.3,Scotland,Caucasian,61,Left,Good,Good,High/Medium,RWB,53.32,63.27,54.06,65.07,46.8,59.89,74.1,75.66,68.71,50.54,62.02,12,12,6,11,11,11,40.95,59.79,51.17
1054,1054,F. Adjei,28,184.0,76.8,Ghana,Black,61,Left,Good,Good,Medium/Medium,LWB,60.83,49.65,57.21,63.03,51.82,57.93,75.02,75.94,65.44,61.03,57.73,13,14,10,9,10,10,59.05,60.28,46.88
1055,1055,Bai Yuefeng,32,180.3,74.4,China PR,Asian,61,Right,Good,Average,Medium/Medium,RB,64.19,50.16,49.84,52.9,47.56,58.2,62.52,62.49,60.78,52.6,54.81,14,14,12,11,13,6,61.72,61.84,61.46
1056,1056,S. Griffin,24,178.4,73.9,Republic of Ireland,Caucasian,61,Left,Good,Good,High/Medium,LB,60.68,31.54,57.21,62.0,58.08,60.1,67.44,72.95,74.56,52.74,71.13,14,11,11,12,11,8,54.11,60.26,67.35
1057,1057,C. Pring,21,184.8,71.4,England,Caucasian,61,Left,Average,Average,,LWB,58.49,44.86,52.51,58.28,44.75,56.4,79.64,83.28,70.46,54.99,65.67,14,14,11,10,10,8,55.01,56.91,55.67
1058,1058,M. Weymans,21,175.2,70.4,Belgium,Caucasian,61,Left,Good,Average,High/Medium,LWB,58.37,39.1,61.66,64.03,53.87,59.91,75.46,74.43,73.1,51.91,73.6,15,14,10,9,8,8,57.25,47.08,55.66
1059,1059,D. Hume,20,176.7,60.0,England,Caucasian,61,Left,Good,Average,High/Medium,LWB,57.1,29.04,55.76,51.3,36.58,60.25,76.16,75.27,68.19,59.63,65.31,13,10,11,13,7,8,53.75,59.22,58.35
1060,1060,J. O'Brien,33,179.6,70.4,Republic of Ireland,Caucasian,61,Right,Excellent,Average,Medium/High,LB,62.12,41.4,62.69,61.16,62.46,61.96,47.41,39.88,50.7,64.45,54.02,10,14,12,10,10,11,65.41,63.77,59.96
1061,1061,E. Dahl Reitan,21,180.0,70.3,Norway,Caucasian,61,Right,Average,Average,,RB,53.46,45.48,57.88,57.04,51.46,59.2,73.78,74.38,67.18,52.56,63.31,14,11,11,10,9,8,61.26,59.78,59.27
1062,1062,T. Hara,20,179.6,73.8,Japan,Asian,61,Right,Good,Average,Medium/High,RB,59.09,33.27,59.6,58.18,57.42,63.14,59.41,62.87,54.42,62.8,70.04,12,13,12,10,10,7,56.56,60.55,56.52
1063,1063,M. Hazazi,31,166.6,56.6,Saudi Arabia,Middle-eastern,61,Right,Average,Average,Medium/Medium,RB,59.47,35.56,55.93,59.76,55.71,50.95,88.16,78.86,73.6,56.75,74.49,16,10,11,11,8,7,47.73,59.84,57.23
1064,1064,H. Paul,25,186.1,79.7,Germany,Caucasian,61,Left,Excellent,Average,Medium/High,RB,55.99,42.48,59.27,55.42,48.29,61.08,69.42,74.66,61.56,41.77,55.03,13,14,10,9,7,8,61.41,62.89,58.73
1065,1065,P. Da Silva,24,172.0,74.9,Denmark,Caucasian,61,Left,Good,Average,High/Medium,LWB,60.06,29.96,57.48,54.03,53.86,62.34,74.18,74.76,70.3,57.25,82.4,15,13,10,11,10,7,50.35,60.04,55.09
1066,1066,F. Arbeláez,22,180.8,70.6,Colombia,Black,61,Left,Average,Average,Medium/Medium,LB,58.21,35.27,55.02,58.74,47.13,55.36,68.4,77.42,64.15,58.25,66.22,13,12,12,11,10,7,64.22,60.45,53.82
1067,1067,S. Abdulhamid,19,167.1,60.5,Saudi Arabia,Middle-eastern,61,Right,Good,Average,Medium/Medium,RB,62.29,37.68,52.66,60.52,45.05,57.77,78.81,74.41,70.92,57.01,83.58,13,10,11,10,8,8,56.37,60.97,56.48
1068,1068,J. Ramos,22,180.5,72.0,Uruguay,Black,61,Left,Excellent,Average,Medium/Medium,LB,60.91,29.01,49.84,62.45,37.62,63.29,61.08,56.78,62.67,61.74,64.39,11,11,12,11,9,7,58.9,62.9,53.82
1069,1069,W. Piñones,31,176.0,70.4,Chile,Caucasian,61,Right,Good,Average,High/High,LB,56.82,33.6,69.42,53.74,63.22,51.33,59.5,50.05,62.02,62.08,68.38,13,12,10,11,9,9,65.38,63.24,60.62
1070,1070,M. Haarup,23,177.7,69.8,Denmark,Caucasian,61,Right,Excellent,Average,High/Medium,LB,56.87,38.91,56.37,54.82,42.28,57.39,83.08,81.6,66.01,56.33,72.6,14,12,10,10,7,6,59.55,55.51,53.63
1071,1071,C. Horgan,24,171.8,72.5,,,61,Right,Good,Average,Medium/Medium,RB,56.99,27.86,57.06,56.69,53.56,60.02,68.05,67.06,63.04,54.63,72.66,13,12,11,11,11,8,55.84,59.54,59.8
1072,1072,J. Salas,22,174.1,67.9,Chile,Caucasian,61,Left,Good,Average,Medium/Medium,RB,66.51,20.72,62.09,59.06,60.73,63.5,85.88,81.13,79.38,52.53,71.79,9,9,11,10,7,9,53.62,59.11,58.43
1073,1073,K. Wright,23,169.5,68.3,England,Caucasian,61,Left,Good,Average,Medium/Medium,LB,51.77,32.32,53.83,57.57,43.67,61.41,75.56,72.68,62.64,53.12,76.3,16,12,10,10,9,7,53.94,58.05,55.43
1074,1074,R. Hunt,23,171.0,67.3,England,Caucasian,61,Right,Excellent,Average,High/Medium,RB,63.75,30.95,52.59,60.77,41.98,59.83,76.13,72.68,70.15,54.77,88.3,14,11,11,10,8,7,54.03,59.27,58.47
1075,1075,P. Ng,23,180.0,76.8,England,Caucasian,61,Right,Excellent,Average,Medium/Medium,RB,50.63,36.16,59.08,54.31,50.04,52.4,73.93,68.56,59.27,54.8,56.7,14,13,11,8,9,6,58.38,60.93,62.2
1076,1076,D. Barbosa,22,172.6,71.1,Mexico,Caucasian,61,Left,Good,Average,Medium/High,RB,57.48,31.55,57.0,67.25,55.42,46.3,70.34,70.41,66.47,56.12,73.22,12,13,10,9,6,8,56.9,67.99,67.15
1077,1077,Y. Gómez,21,175.7,67.0,Colombia,Black,61,Left,Good,Average,Medium/Medium,LB,54.84,25.33,56.34,59.47,29.7,58.5,80.62,86.54,71.61,58.14,69.47,13,11,11,9,6,7,63.05,56.19,58.08
1078,1078,A. Koji?,23,185.2,75.3,Sweden,Caucasian,61,Right,Average,Average,Medium/Medium,RB,46.14,32.32,50.84,54.3,44.13,55.72,77.41,78.63,57.92,57.76,68.74,15,12,12,6,10,7,53.38,62.0,60.69
1079,1079,M. Sala,20,176.8,68.2,Italy,Caucasian,61,Left,Good,Average,Medium/High,LB,60.08,27.86,45.46,69.57,39.74,44.0,70.34,64.39,56.6,54.51,72.75,11,9,12,11,7,8,57.03,70.1,67.85
1080,1080,Zhang Cheng,30,179.8,71.8,China PR,Asian,61,Right,Good,Average,Medium/Medium,RB,52.34,23.59,58.22,47.51,60.4,58.89,66.9,64.63,70.69,57.52,66.6,13,14,11,9,6,7,55.61,60.62,61.56
1081,1081,M. Plea?c?,29,175.8,73.3,Romania,Middle-eastern,61,Right,Good,Average,,RB,55.22,27.34,53.17,53.22,36.96,59.41,66.38,59.75,70.12,55.08,84.22,13,11,11,9,7,7,57.53,63.49,67.22
1082,1082,J. Bitter,22,185.2,84.8,Germany,Caucasian,61,Right,Excellent,Average,Medium/Medium,RB,59.41,21.73,49.84,46.77,47.03,55.78,64.45,59.77,58.34,59.35,62.22,12,15,11,6,6,8,61.13,63.02,61.08
1083,1083,Shan Pengfei,26,182.9,79.3,China PR,Asian,61,Right,Good,Average,Medium/Medium,RB,59.62,34.45,49.74,49.7,38.87,55.02,77.72,59.77,74.21,55.35,77.35,16,15,11,7,7,6,57.53,60.15,59.23
1084,1084,A. ?ig?na?u,29,178.6,74.3,Romania,Middle-eastern,61,Left,Good,Average,Medium/Medium,LB,57.57,28.31,58.77,44.93,40.56,50.67,70.19,66.11,67.01,54.4,59.28,12,13,12,8,9,6,57.61,61.71,60.38
1085,1085,J. Buss,21,185.2,69.6,Chile,Caucasian,60,Right,Excellent,Average,,LB,51.18,44.8,61.92,60.13,60.7,61.63,70.05,67.97,61.72,53.8,63.53,11,12,11,11,10,10,57.19,62.79,60.33
1086,1086,R. Peiponen,22,175.5,72.2,,,60,Right,Good,Average,High/Medium,LB,57.67,41.55,57.21,57.01,47.18,57.24,74.83,74.43,74.98,57.67,71.64,13,10,11,10,10,8,56.07,57.31,56.37
1087,1087,A. Hickey,17,175.5,71.8,Scotland,Caucasian,60,Right,Excellent,Average,High/High,LB,59.62,45.25,57.0,60.15,64.67,59.85,64.6,67.96,70.3,55.06,61.89,12,10,10,10,13,9,57.73,62.79,59.64
1088,1088,S. Mackie,20,177.6,75.5,Scotland,Caucasian,60,Left,Good,Average,Medium/Medium,LB,63.59,31.11,54.74,64.25,57.58,60.82,76.97,79.22,64.58,53.29,63.1,13,13,10,10,10,8,51.58,53.01,54.78
1089,1089,F. Al Sagour,23,177.0,60.4,Saudi Arabia,Middle-eastern,60,Right,Good,Average,Medium/Medium,RB,58.08,48.04,56.44,59.46,48.85,59.56,80.86,81.86,65.83,52.61,77.35,11,10,11,10,10,9,53.74,55.54,58.12
1090,1090,C. Brown,25,173.6,69.5,Australia,Caucasian,60,Left,Average,Average,High/Medium,LB,59.72,45.99,57.91,56.35,47.18,57.35,73.5,72.14,69.38,57.26,74.85,13,12,11,10,10,9,48.66,56.49,58.76
1091,1091,S. Kassar,29,169.8,60.3,,,60,Left,Average,Good,High/Medium,LB,55.35,37.62,55.31,57.69,47.58,52.62,77.03,74.57,65.8,53.12,79.79,14,12,11,11,10,7,60.8,57.96,56.78
1092,1092,C. Subero,28,174.6,73.5,Colombia,Black,60,,Good,Average,Medium/Medium,RB,53.13,38.18,60.0,59.82,44.61,54.44,71.29,64.37,72.56,54.87,79.79,11,11,11,9,10,9,62.49,63.45,59.68
1093,1093,D. Jarvis,27,178.4,71.3,Northern Ireland,Caucasian,60,Left,Good,Average,Medium/Medium,LB,52.14,32.95,50.79,51.33,46.81,52.68,70.19,69.58,74.59,60.29,61.6,15,11,12,10,10,8,58.63,58.84,55.54
1094,1094,R. Neciu,20,172.6,70.2,Romania,Middle-eastern,60,Left,Average,Average,Medium/Medium,LB,56.98,31.66,57.3,57.69,34.05,54.78,80.02,71.3,68.87,48.01,49.49,12,11,11,9,9,7,55.15,62.46,58.21
1095,1095,A. Álvarez,19,174.7,64.5,Argentina,Caucasian,60,Right,Good,Average,Medium/Medium,RB,62.41,35.98,57.56,61.92,49.29,54.15,69.31,68.34,70.3,54.48,78.49,13,8,11,10,7,8,54.93,63.45,60.53
1096,1096,Ming Tian,24,180.0,71.1,China PR,Asian,60,Right,Good,Average,Medium/Medium,RWB,49.67,27.09,47.21,55.73,46.81,59.2,77.44,75.32,70.25,59.27,58.65,15,11,10,11,10,7,55.78,60.19,57.43
1097,1097,A. Sicker,22,184.4,66.8,Germany,Caucasian,60,Left,Good,Average,High/Medium,LB,61.56,27.71,54.66,63.21,47.93,61.46,77.71,79.14,72.56,51.57,66.44,14,11,10,7,10,5,54.48,57.13,55.01
1098,1098,J. Marx,24,172.9,68.6,Germany,Caucasian,60,Right,Excellent,Average,Medium/Medium,RB,54.29,30.02,55.36,55.86,42.2,58.39,79.43,73.6,82.72,57.8,83.63,14,8,11,8,7,7,50.59,54.05,59.07
1099,1099,J. Dunleavy,27,183.4,70.6,Republic of Ireland,Caucasian,60,,Excellent,Average,High/Medium,RB,37.4,42.22,58.57,49.32,55.6,57.05,50.58,50.09,48.66,58.6,53.78,13,11,11,10,10,9,58.16,61.61,60.91
1100,1100,J. Gibbons,21,174.6,60.2,England,Caucasian,60,Right,Average,Average,High/Medium,RB,61.24,41.55,57.5,58.79,50.08,60.31,60.01,74.07,82.17,52.82,72.42,12,11,10,9,9,7,61.51,59.17,57.9
1101,1101,K. Sardella,17,176.7,63.9,Belgium,Black,60,Right,Good,Average,Medium/Medium,RB,58.22,32.39,65.33,61.36,61.45,62.85,62.82,68.65,72.04,52.58,73.4,11,9,10,4,9,6,51.35,59.58,61.06
1102,1102,K. Hodži?,24,179.3,71.2,Sweden,Caucasian,60,Left,Good,Average,Medium/Medium,LB,60.05,30.75,61.01,57.45,58.37,60.52,62.82,60.31,62.75,54.63,71.48,12,11,11,8,8,7,54.8,60.51,60.22
1103,1103,O. Özdemir,21,177.5,77.2,Turkey,Middle-eastern,60,Right,Good,Average,Medium/Medium,RB,50.76,34.29,49.84,56.84,46.65,54.48,72.54,70.9,65.56,52.55,72.21,14,13,11,9,6,8,60.16,61.88,56.78
1104,1104,D. Love,24,177.6,72.4,Scotland,Caucasian,60,Right,Good,Average,High/High,RWB,54.31,34.29,55.72,56.34,48.7,51.74,68.14,69.17,61.5,59.22,67.27,11,12,12,9,8,7,59.76,60.57,61.61
1105,1105,R. Al Radhi,27,180.3,76.4,Saudi Arabia,Middle-eastern,60,Right,Average,Average,Medium/Medium,RB,48.97,34.79,51.71,46.79,46.42,48.81,59.52,51.13,54.34,54.73,53.78,13,14,11,10,9,8,54.99,57.95,57.03
1106,1106,D. Cole,27,188.6,80.3,Scotland,Caucasian,60,Right,Excellent,Average,High/Medium,RB,46.64,27.69,54.03,44.94,46.42,54.8,50.49,58.13,46.84,54.7,44.06,11,16,10,10,9,8,56.26,57.34,52.04
1107,1107,J. Grzesik,24,178.4,70.4,Poland,Caucasian,60,Right,Average,Average,High/Medium,RB,55.54,27.33,57.83,48.26,45.3,44.42,79.6,68.21,67.49,57.56,69.93,14,12,11,8,8,7,53.09,57.91,56.43
1108,1108,M. Velisar,20,185.4,77.3,Romania,Middle-eastern,60,Left,Average,Average,High/Medium,LB,54.15,28.31,57.66,51.92,37.88,53.69,70.04,67.83,64.9,55.8,51.25,11,12,12,8,7,6,54.7,60.84,62.41
1109,1109,S. Long,24,177.5,70.4,Republic of Ireland,Caucasian,60,Right,Good,Average,Medium/Medium,RWB,55.55,30.19,52.45,54.92,45.28,57.35,64.89,64.34,69.52,52.95,66.36,15,13,11,6,6,7,56.32,60.01,56.57
1110,1110,J. Widdowson,30,183.5,76.5,England,Caucasian,60,Left,Average,Average,Medium/Medium,LWB,49.91,15.38,44.07,57.22,47.38,50.52,80.43,78.17,83.01,53.23,81.77,15,13,12,6,7,5,54.81,64.46,61.2
1111,1111,,24,178.7,67.8,Switzerland,Caucasian,60,Right,Good,Average,Medium/Medium,LB,60.16,25.46,36.2,54.58,33.28,52.27,80.25,76.56,61.28,49.3,74.86,14,11,11,9,7,8,45.3,62.39,62.65
1112,1112,J. Giraldo,21,192.1,80.3,Colombia,Black,60,Left,Good,Average,Medium/Medium,LB,52.16,20.83,49.54,44.57,45.47,50.43,52.73,63.98,33.67,54.7,49.75,13,14,11,7,7,7,58.43,59.93,59.48
1113,1113,Y. Severin,22,185.6,78.2,,,60,Left,Good,Average,Medium/Medium,LB,54.6,23.82,56.36,30.52,46.46,57.02,59.74,67.19,47.54,56.92,57.47,10,14,11,4,7,8,63.04,64.13,59.79
1114,1114,A. Ablet,32,177.9,68.2,China PR,Asian,59,,Good,Average,High/Medium,LWB,53.13,57.48,58.24,58.7,53.69,54.44,64.21,66.33,68.06,60.29,63.6,12,12,11,11,11,11,54.8,49.97,48.08
1115,1115,R. Giles,19,179.3,71.9,England,Caucasian,59,Left,Good,Good,High/Medium,LWB,63.57,43.97,54.08,62.0,52.4,61.44,79.64,89.91,78.33,49.39,74.56,12,11,8,9,10,9,50.11,51.55,50.06
1116,1116,P. Milde,24,178.0,70.1,Germany,Caucasian,59,Right,Excellent,Average,Medium/Medium,LB,54.6,50.06,54.05,60.9,41.81,57.76,68.87,66.33,71.21,59.35,68.91,13,9,10,10,10,11,48.48,42.75,39.16
1117,1117,N. Baeza,22,174.6,74.9,Chile,Caucasian,59,Right,Good,Average,High/Medium,LB,53.28,38.14,62.06,61.4,59.23,62.87,66.45,67.7,71.21,59.71,57.77,13,12,11,11,12,8,54.59,62.79,49.57
1118,1118,G. Biancone,19,187.3,82.9,France,Caucasian,59,Right,Excellent,Average,Medium/Medium,RB,53.7,28.26,54.72,62.12,48.94,49.98,68.72,67.42,54.85,55.8,50.26,12,14,10,10,9,9,53.55,64.19,63.13
1119,1119,J. Córdova,24,165.1,63.0,Canada,Caucasian,59,Right,Excellent,Average,High/Medium,RB,56.36,28.66,54.6,57.97,54.7,54.2,80.43,70.82,89.29,50.11,90.75,12,9,10,9,9,7,54.0,61.53,56.69
1120,1120,J. Osei-Tutu,20,177.9,71.9,England,Caucasian,59,Right,Good,Average,Medium/Medium,RB,48.89,36.93,46.04,50.02,29.51,51.53,77.24,79.93,71.21,58.04,68.51,13,12,11,9,8,8,54.97,58.62,57.54
1121,1121,S. Al Khayri,24,173.0,75.3,Saudi Arabia,Middle-eastern,59,Right,Good,Average,High/Medium,RB,54.92,27.55,49.03,53.65,40.69,48.58,76.64,76.86,59.34,51.41,75.69,14,14,11,10,8,6,55.0,56.37,56.49
1122,1122,J. Martin,30,183.0,82.8,England,Caucasian,59,Left,Average,Average,Medium/Medium,LB,58.97,23.68,50.95,46.66,40.89,48.36,64.56,63.95,62.57,56.13,56.51,15,13,12,8,8,11,53.57,57.42,54.14
1123,1123,D. Haru?,20,180.6,75.4,Romania,Middle-eastern,59,Right,Average,Average,Medium/Medium,RB,48.67,28.56,54.05,52.26,32.96,52.08,75.19,75.59,70.2,57.42,47.84,12,12,10,9,8,7,57.46,60.73,62.41
1124,1124,C. Coll,27,177.6,63.7,,,59,Left,Average,Average,Medium/High,LB,52.73,25.5,44.04,53.93,45.88,52.68,75.63,80.06,67.72,51.41,71.24,16,12,10,10,8,5,53.09,55.47,51.68
1125,1125,R. Opru?,21,180.8,69.6,Romania,Middle-eastern,59,Left,Average,Average,Medium/Medium,LB,53.13,21.05,52.74,47.52,26.65,54.44,69.49,69.24,56.1,54.25,34.7,12,14,11,8,8,7,55.4,61.69,56.12
1126,1126,T. Kircher,20,180.3,68.2,Germany,Caucasian,59,Right,Good,Average,Medium/Medium,RB,55.22,23.07,54.82,54.77,26.35,57.18,75.62,78.62,67.63,49.14,65.9,11,8,11,6,6,5,59.87,59.37,55.43
1127,1127,C. Gasper,23,182.8,84.1,United States,Black,59,Right,Average,Average,Medium/Medium,LB,58.35,27.76,49.86,62.12,52.04,43.64,66.75,69.49,43.6,58.04,55.41,10,14,10,4,6,6,58.29,65.4,63.29
1128,1128,J. Rochelt,20,182.4,76.2,Germany,Caucasian,58,Right,Excellent,Average,Medium/Medium,RB,47.95,45.64,56.45,63.84,50.17,59.71,76.6,74.88,70.3,53.5,62.52,12,12,4,9,10,9,31.64,42.58,53.01
1129,1129,,34,176.5,74.5,Republic of Ireland,Caucasian,58,Right,Good,Average,Medium/High,RB,58.63,49.19,59.2,55.71,56.19,56.84,42.92,42.76,53.7,60.56,65.03,12,12,12,10,11,11,58.29,60.18,56.53
1130,1130,J. Carroll,27,182.9,77.9,Republic of Ireland,Caucasian,58,Left,Average,Average,Medium/Medium,LB,53.46,36.67,52.68,53.19,54.55,51.19,75.53,68.21,62.76,58.86,63.04,15,13,10,11,11,8,44.32,52.84,56.21
1131,1131,N. Marfelt,24,187.3,82.8,Denmark,Caucasian,58,Left,Good,Average,High/Low,LB,56.03,32.33,56.91,57.33,51.54,55.19,68.82,69.73,64.53,52.01,58.12,12,12,10,11,9,6,48.82,54.89,51.69
1132,1132,H. Al Dawsari,25,172.9,74.3,Saudi Arabia,Middle-eastern,58,Left,Good,Average,,LB,55.19,33.55,57.03,51.8,49.59,51.09,71.99,68.21,59.37,55.03,69.02,12,11,11,10,10,8,54.36,56.8,55.87
1133,1133,E. Clarke,20,172.4,70.1,England,Black,58,Left,Average,Average,Medium/Medium,LWB,53.91,35.05,52.52,57.33,51.27,51.74,79.36,73.83,69.56,51.59,63.45,13,12,10,9,9,7,53.33,54.02,53.23
1134,1134,E. Boyle,22,180.5,78.0,Republic of Ireland,Caucasian,58,,Good,Average,High/Medium,RB,53.13,22.12,54.84,59.15,52.18,54.44,70.56,74.01,66.44,41.39,67.06,14,14,10,9,6,7,62.4,55.64,55.4
